관리번호,자치구,와이파이명,도로명주소,설치유형,설치기관,서비스구분,망종류,설치년도,실내외구분,X좌표,Y좌표,작업일자
24서울-0007,용산구,용산 청소년복합문화공간,용산구 한남동 90-4 B1층,6-4. 복지 - 아동청소년,디지털뉴딜(LG U+),공공WiFi,임대망,2024,실내,37.531967,127.00727,2026-07-29 10:56:01.0
24서울-0008,용산구,용산 청소년복합문화공간,용산구 한남동 90-4 B1층,6-4. 복지 - 아동청소년,디지털뉴딜(LG U+),공공WiFi,임대망,2024,실내,37.531967,127.00727,2026-07-29 10:56:01.0
BS101022,용산구,버스정류소_KT용산지사,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.531498,126.97024,2026-07-29 10:56:01.0
BS101023,용산구,버스정류소_KT용산지사,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53205,126.970566,2026-07-29 10:56:01.0
BS101024,용산구,버스정류소_갈월동,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.550976,126.97224,2026-07-29 10:56:01.0
BS101025,용산구,버스정류소_갈월동,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.549534,126.97171,2026-07-29 10:56:01.0
BS101026,용산구,버스정류소_남산예술원,한남동 726-374,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.544437,127.00204,2026-07-29 10:56:01.0
BS101027,용산구,버스정류소_남산체육관,이태원동 260-381,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.542706,126.99279,2026-07-29 10:56:01.0
BS101028,용산구,버스정류소_남산체육관,소월로 280,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.542503,126.99292,2026-07-29 10:56:01.0
BS101029,용산구,버스정류소_남영동주민센터,두텁바위로 27,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.54575,126.97675,2026-07-29 10:56:01.0
BS101030,용산구,버스정류소_남영동주민센터,용산동1가 1-4,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.54536,126.97506,2026-07-29 10:56:01.0
BS101031,용산구,버스정류소_남영역,갈월동 100-5,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.540813,126.97103,2026-07-29 10:56:01.0
BS101032,용산구,버스정류소_남영역,원효로1가 115-2,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.54057,126.97067,2026-07-29 10:56:01.0
BS101033,용산구,버스정류소_동빙고동,동빙고동 97-3,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.521183,126.99686,2026-07-29 10:56:01.0
BS101034,용산구,버스정류소_문배동이안아파트앞,한강로1가 1-4,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53887,126.97106,2026-07-29 10:56:01.0
BS101035,용산구,버스정류소_문배동이안아파트앞,청파로 213,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53827,126.97067,2026-07-29 10:56:01.0
BS101036,용산구,버스정류소_보광신동아아파트삼성리버빌아파트,보광동 130-6,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52474,127.00203,2026-07-29 10:56:01.0
BS101037,용산구,버스정류소_보성여중고입구,용산동2가 1-6,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.5464,126.98584,2026-07-29 10:56:01.0
BS101038,용산구,버스정류소_삼각지역,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53527,126.974014,2026-07-29 10:56:01.0
BS101039,용산구,버스정류소_삼각지역,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.535984,126.97416,2026-07-29 10:56:01.0
BS101040,용산구,버스정류소_삼각지역11번출구,한강로동 14-22,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.536205,126.97455,2026-07-29 10:56:01.0
BS101041,용산구,버스정류소_서빙고동주민센터,서빙고동 146-1,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.520325,126.99478,2026-07-29 10:56:01.0
BS101042,용산구,버스정류소_서빙고역교차로,서빙고로 237,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.520428,126.99009,2026-07-29 10:56:01.0
BS101043,용산구,버스정류소_서울역공항철도15번출구.국립극단,서계동224-36,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.553078,126.96885,2026-07-29 10:56:01.0
BS101044,용산구,버스정류소_성촌공원.포르쉐센터용산,한강로동 32-3철,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53017,126.954605,2026-07-29 10:56:01.0
BS101045,용산구,버스정류소_숙대입구역,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.543297,126.972534,2026-07-29 10:56:01.0
BS101046,용산구,버스정류소_숙대입구역,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.543755,126.97223,2026-07-29 10:56:01.0
BS101047,용산구,버스정류소_신용산.지하차도,한강로3가 13-7,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53255,126.96384,2026-07-29 10:56:01.0
BS101048,용산구,버스정류소_신용산역,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.527294,126.96621,2026-07-29 10:56:01.0
BS101049,용산구,버스정류소_신용산역,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52792,126.96662,2026-07-29 10:56:01.0
BS101050,용산구,버스정류소_신용산역3번출구,한강로2가 331-1,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52861,126.96709,2026-07-29 10:56:01.0
BS101051,용산구,버스정류소_신용산초등학교,이촌로 26,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.51905,126.976105,2026-07-29 10:56:01.0
BS101052,용산구,버스정류소_용마루고개.효창파크푸르지오아파트,효창동 180 (효창동 196-4),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.5403,126.95855,2026-07-29 10:56:01.0
BS101053,용산구,버스정류소_용산공고,한강대로14길 35-29,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.525597,126.96602,2026-07-29 10:56:01.0
BS101054,용산구,버스정류소_용산세무서,한강로동 65-500,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52363,126.96932,2026-07-29 10:56:01.0
BS101055,용산구,버스정류소_용산세무서,한강로동 63-379,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52362,126.97015,2026-07-29 10:56:01.0
BS101056,용산구,버스정류소_용산전자상가.전자랜드,청파로 74,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.532764,126.95858,2026-07-29 10:56:01.0
BS101057,용산구,버스정류소_용산전자상가.전자랜드,원효로3가 51-28,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.533,126.95825,2026-07-29 10:56:01.0
BS101058,용산구,버스정류소_용산중고,용산동1가 1-4,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.54574,126.97756,2026-07-29 10:56:01.0
BS101059,용산구,버스정류소_용암초등학교.이태원2동주민센터,이태원동 262-73,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.54485,126.99093,2026-07-29 10:56:01.0
BS101060,용산구,버스정류소_용암초등학교입구.이태원주공아파트,용산동2가 5-1553,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.544167,126.98855,2026-07-29 10:56:01.0
BS101061,용산구,버스정류소_원효2동산호아파트,원효로2 141,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.533108,126.95083,2026-07-29 10:56:01.0
BS101062,용산구,버스정류소_원효대교북단,한강로3가 16-66,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53188,126.95601,2026-07-29 10:56:01.0
BS101063,용산구,버스정류소_원효대교북단,원효로2,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53213,126.95575,2026-07-29 10:56:01.0
BS101064,용산구,버스정류소_원효로풍전아파트,원효로 86,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53205,126.95351,2026-07-29 10:56:01.0
BS101065,용산구,버스정류소_원효로풍전아파트,원효로2 250-1,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.532368,126.95451,2026-07-29 10:56:01.0
BS101066,용산구,버스정류소_이촌119안전센터.성촌공원,이촌동 173-1,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.530117,126.95309,2026-07-29 10:56:01.0
BS101067,용산구,버스정류소_이촌2동주민센터,한강로동 37-2,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.527737,126.95506,2026-07-29 10:56:01.0
BS101068,용산구,버스정류소_이촌역,한강로동 17,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52267,126.97391,2026-07-29 10:56:01.0
BS101069,용산구,버스정류소_이촌역,서빙고로 83,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.5223,126.97395,2026-07-29 10:56:01.0
BS101070,용산구,버스정류소_전쟁기념관,용산동1가 8-65,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53476,126.97686,2026-07-29 10:56:01.0
BS101071,용산구,버스정류소_청암동강변삼성아파트,원효로2 181,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.534615,126.94824,2026-07-29 10:56:01.0
BS101072,용산구,버스정류소_청암동강변삼성아파트,원효로2 178,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.533966,126.94932,2026-07-29 10:56:01.0
BS101073,용산구,버스정류소_하얏트호텔,이태원동 258-466,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.540894,126.997314,2026-07-29 10:56:01.0
BS101074,용산구,버스정류소_한강대교북단.LG U+,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52409,126.96319,2026-07-29 10:56:01.0
BS101075,용산구,버스정류소_한강대교북단.LG U+,한강대로,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.524307,126.96319,2026-07-29 10:56:01.0
BS101076,용산구,버스정류소_한강대교북단,한강로동 40-678 (한강로3가 40-147),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52529,126.963936,2026-07-29 10:56:01.0
BS101077,용산구,버스정류소_한국폴리텍1대학,보광로 73,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.530365,126.99653,2026-07-29 10:56:01.0
BS101078,용산구,버스정류소_효창공원후문,임정로 107-5,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.54676,126.9625,2026-07-29 10:56:01.0
BS101079,용산구,버스정류소_효창운동장.효창동주민센터,효창원로 157,5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.54221,126.96177,2026-07-29 10:56:01.0
BS101287,용산구,버스정류소_숙대입구역.청파동주민센터,청파2 123 (청파동2가 120-32) 숙대입구역.청파동주민센터(03-128),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.54538,126.97078,2026-07-29 10:56:01.0
BS101288,용산구,버스정류소_용산꿈나무종합타운.원효로우체국,원효로1 27-20 (원효로1가 28-68) 용산꿈나무종합타운.원효로우체국(03-141),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.538612,126.96693,2026-07-29 10:56:01.0
BS101289,용산구,버스정류소_남정초등학교,원효로1 37-3 (원효로2가 27-16) 남정초등학교(03-143),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53632,126.96366,2026-07-29 10:56:01.0
BS101290,용산구,버스정류소_원효로2가,원효로1 33-1 (원효로2가 29-1) 원효로2가(03-144),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.536236,126.96299,2026-07-29 10:56:01.0
BS101291,용산구,버스정류소_국군재정관리단,이태원2 527 (이태원동 586) 국군재정관리단(03-152),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.537144,126.98706,2026-07-29 10:56:01.0
BS101292,용산구,버스정류소_효창공원앞역,용문동 5-100 효창공원앞역(03-180),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.538807,126.9625,2026-07-29 10:56:01.0
BS101293,용산구,버스정류소_녹사평역,용산2가 6 녹사평역(03-186),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.535053,126.98534,2026-07-29 10:56:01.0
BS101294,용산구,버스정류소_용산구청.이태원시장,이태원1 176-2 용산구청.이태원시장(03-188),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.534363,126.9906,2026-07-29 10:56:01.0
BS101295,용산구,버스정류소_용산구청.이태원시장,이태원1 58-5 용산구청.이태원시장(03-189),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53406,126.98991,2026-07-29 10:56:01.0
BS101296,용산구,버스정류소_이태원역1번출구.해밀턴호텔,이태원1 119-4 이태원역1번출구.해밀턴호텔(03-190),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53452,126.993,2026-07-29 10:56:01.0
BS101297,용산구,버스정류소_이태원역4번출구.해밀턴호텔,이태원1 128-3 이태원역4번출구.해밀턴호텔(03-191),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.534275,126.99316,2026-07-29 10:56:01.0
BS101298,용산구,버스정류소_이태원119안전센터,이태원1 124-7 이태원119안전센터(03-192),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53475,126.996635,2026-07-29 10:56:01.0
BS101299,용산구,버스정류소_한남동새마을금고,한남동 738-24 한남동새마을금고(03-194),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.536846,127.00032,2026-07-29 10:56:01.0
BS101300,용산구,버스정류소_한남동주민센터,한남동 683-141 한남동주민센터(03-195),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.53671,127.0006,2026-07-29 10:56:01.0
BS101301,용산구,버스정류소_한강진역.블루스퀘어,한남동 726-494도 한강진역.블루스퀘어(03-196),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.540726,127.00167,2026-07-29 10:56:01.0
BS101302,용산구,버스정류소_한강진역.블루스퀘어,한남동 726-494도 한강진역.블루스퀘어(03-197),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.540874,127.002106,2026-07-29 10:56:01.0
BS101303,용산구,버스정류소_대한노인회,공덕동 139-112 대한노인회(03-238),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.543568,126.957695,2026-07-29 10:56:01.0
BS101304,용산구,버스정류소_서빙고초등학교,서빙고동 235-1학 서빙고초등학교(03-268),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52117,126.99089,2026-07-29 10:56:01.0
BS101305,용산구,버스정류소_한강중학교,서빙고동 10-2 한강중학교(03-269),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52486,126.99126,2026-07-29 10:56:01.0
BS101306,용산구,버스정류소_금호베스트빌앞,서빙고동 4-139 금호베스트빌앞(03-270),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.522617,126.99058,2026-07-29 10:56:01.0
BS101307,용산구,버스정류소_성촌공원.포르쉐센터용산,이촌2 210-5 성촌공원.포르쉐센터용산(03-289),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.529747,126.95435,2026-07-29 10:56:01.0
BS101308,용산구,버스정류소_이촌2동주민센터,이촌로 46 이촌2동주민센터(03-291),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52794,126.95468,2026-07-29 10:56:01.0
BS101309,용산구,버스정류소_서부이촌동입구,이촌로 105 서부이촌동입구(03-294),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52372,126.959694,2026-07-29 10:56:01.0
BS101310,용산구,버스정류소_이촌2동강변아파트,이촌동 193-1 이촌2동강변아파트(03-295),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.523445,126.95978,2026-07-29 10:56:01.0
BS101311,용산구,버스정류소_서빙고동금호베스트빌,서빙고로51길 52 서빙고동금호베스트빌(03-323),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.522614,126.99099,2026-07-29 10:56:01.0
BS101312,용산구,버스정류소_서빙고초등학교,서빙고로51길 9 서빙고초등학교(03-336),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.52084,126.99061,2026-07-29 10:56:01.0
BS101313,용산구,버스정류소_신용산역,한강로2가 422-1 신용산역(03-561),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.529915,126.96745,2026-07-29 10:56:01.0
BS101314,용산구,버스정류소_청암자이아파트,삼개로 60 청암자이아파트(03-689),5-1. 버스정류소(국비),버스정류소(국비_KT_LTE),과기부WiFi,임대망,2021,실외,37.534546,126.946556,2026-07-29 10:56:01.0
HG230025,용산구,이촌한강공원,서울시 용산구 이촌동 362-1,3. 공원(한강),서울시(KT_LTE),공공WiFi,임대망,2022,실외,37.51517,126.981285,2026-07-29 10:56:03.0
HG230026,용산구,이촌한강공원,서울시 용산구 이촌동 302-17,3. 공원(한강),서울시(KT_LTE),공공WiFi,임대망,2022,실외,37.5171,126.9708,2026-07-29 10:56:03.0
HG230027,용산구,이촌한강공원,서울시 용산구 이촌동 302-183,3. 공원(한강),서울시(KT_LTE),공공WiFi,임대망,2022,실외,37.518497,126.96672,2026-07-29 10:56:03.0
HG230029,용산구,이촌한강공원,서울시 용산구 보광동 446-1,3. 공원(한강),서울시(KT_LTE),공공WiFi,임대망,2022,실외,37.52388,127.00245,2026-07-29 10:56:03.0
HT210144,용산구,이촌한강공원,이촌동 302-20(이촌 거북선 나룻터),3. 공원(한강),서울시(AP),공공WiFi,자가망,2021,실외,37.517048,126.96904,2026-07-29 10:56:03.0
HT210145,용산구,이촌한강공원,용산구 이촌로72길 62,3. 공원(한강),서울시(AP),공공WiFi,자가망,2021,실외,37.517853,126.97069,2026-07-29 10:56:03.0
SBS210043,용산구,버스정류소_순천향대학병원,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.53639,127.005615,2026-07-29 10:56:04.0
SBS210051,용산구,버스정류소_순천향대학병원.한남오거리,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.535248,127.006065,2026-07-29 10:56:04.0
SBS210141,용산구,버스정류소_서울시중부기술교육원.블루스퀘어,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.541344,127.0034,2026-07-29 10:56:04.0
SBS210144,용산구,버스정류소_한남5거리,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.5314,127.009315,2026-07-29 10:56:04.0
SBS210355,용산구,버스정류소_순천향대학병원,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.535873,127.005684,2026-07-29 10:56:04.0
SBS210410,용산구,버스정류소_한강중학교앞,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.524574,126.992584,2026-07-29 10:56:04.0
SBS210431,용산구,버스정류소_보광동신동아아파트,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.52559,127.00146,2026-07-29 10:56:04.0
SBS210432,용산구,버스정류소_보광동신동아아파트,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.52559,127.00146,2026-07-29 10:56:04.0
SBS210436,용산구,버스정류소_신용산역,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.529987,126.96763,2026-07-29 10:56:04.0
SBS210468,용산구,버스정류소_전쟁기념관,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.534576,126.97733,2026-07-29 10:56:04.0
SBS210483,용산구,버스정류소_원효로3가,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.534054,126.958176,2026-07-29 10:56:04.0
SBS210494,용산구,버스정류소_한강중학교,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.52538,126.99207,2026-07-29 10:56:04.0
SBS210509,용산구,버스정류소_해방촌,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.53771,126.986595,2026-07-29 10:56:04.0
SBS210520,용산구,버스정류소_한남역.용산노인종합복지관,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.530716,127.00767,2026-07-29 10:56:04.0
SBS210537,용산구,버스정류소_용산경찰서,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.540207,126.96902,2026-07-29 10:56:04.0
SBS210554,용산구,버스정류소_용산구청.크라운호텔,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.53025,126.991104,2026-07-29 10:56:04.0
SBS210606,용산구,버스정류소_한남역.용산노인종합복지관,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.531223,127.00671,2026-07-29 10:56:04.0
SBS210633,용산구,버스정류소_서빙고역1번출구,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.52005,126.98947,2026-07-29 10:56:04.0
SBS210637,용산구,버스정류소_용산한신아파트,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.539787,126.98718,2026-07-29 10:56:04.0
SBS210644,용산구,버스정류소_원효로3가,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.53394,126.95824,2026-07-29 10:56:04.0
SBS210727,용산구,버스정류소_숙대입구역.청파동주민센터,,5-2. 버스정류소(시비),버스정류소(시비_KT_LTE),공공WiFi,임대망,2021,실외,37.545433,126.97041,2026-07-29 10:56:04.0
WF110259,용산구,파트너스하우스,한남대로 138,7-1-3. 공공 - 시산하기관,서울시(AP),공공WiFi,임대망,2023,실내,37.540794,127.00472,2026-07-29 10:56:04.0
WF110260,용산구,파트너스하우스,한남대로 138,7-1-3. 공공 - 시산하기관,서울시(AP),공공WiFi,임대망,2023,실내,37.540794,127.00472,2026-07-29 10:56:04.0
WF110261,용산구,파트너스하우스,한남대로 138,7-1-3. 공공 - 시산하기관,서울시(AP),공공WiFi,임대망,2023,실내,37.540794,127.00472,2026-07-29 10:56:04.0
WF110262,용산구,파트너스하우스,한남대로 138,7-1-3. 공공 - 시산하기관,서울시(AP),공공WiFi,임대망,2023,실내,37.540794,127.00472,2026-07-29 10:56:04.0
WF110263,용산구,파트너스하우스,한남대로 138,7-1-3. 공공 - 시산하기관,서울시(AP),공공WiFi,임대망,2023,실내,37.540794,127.00472,2026-07-29 10:56:04.0
WF110264,용산구,파트너스하우스,한남대로 138,7-1-3. 공공 - 시산하기관,서울시(AP),공공WiFi,임대망,2023,실내,37.540794,127.00472,2026-07-29 10:56:04.0
WF110265,용산구,파트너스하우스,한남대로 138,7-1-3. 공공 - 시산하기관,서울시(AP),공공WiFi,임대망,2023,실내,37.540794,127.00472,2026-07-29 10:56:04.0
WF110266,용산구,파트너스하우스,한남대로 138,7-1-3. 공공 - 시산하기관,서울시(AP),공공WiFi,임대망,2023,실내,37.540794,127.00472,2026-07-29 10:56:04.0
WF121811,용산구,숙명여대입구,용산구 청파로47길 25,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.54477,126.96897,2026-07-29 10:56:04.0
WF121814,용산구,숙명여대 일대,청파로43길 71,1. 주요거리,서울시(AP),공공WiFi,자가망,2019,실외,37.54406,126.96665,2026-07-29 10:56:04.0
WF121821,용산구,효창공원,효창원로 177-18,3. 공원(하천),서울시(AP),공공WiFi,자가망,2019,실외,37.544907,126.96233,2026-07-29 10:56:04.0
WF121822,용산구,효창공원,효창원로 177-18,3. 공원(하천),서울시(AP),공공WiFi,자가망,2019,실외,37.545082,126.962715,2026-07-29 10:56:04.0
WF121823,용산구,효창공원,효창원로 177-18,3. 공원(하천),자치구,공공WiFi,자가망,2024,실외,37.54671,126.96194,2026-07-29 10:56:04.0
WF121825,용산구,효창공원,효창원로 177-18,3. 공원(하천),서울시(AP),공공WiFi,자가망,2019,실외,37.544907,126.96233,2026-07-29 10:56:04.0
WF132234,용산구,용문시장,새창로 109,2. 전통시장,서울시(AP),공공WiFi,자가망,2019,실외,37.53755,126.96045,2026-07-29 10:56:04.0
WF132236,용산구,용산2가동앞광장,용산구 신흥로 99-15,1. 주요거리,자치구,공공WiFi,자가망,2025,실외,37.544853,126.98503,2026-07-29 10:56:04.0
WF132240,용산구,이촌시장,이촌로65가길 91,2. 전통시장,서울시(AP),공공WiFi,자가망,2019,실외,37.520924,126.975426,2026-07-29 10:56:04.0
