parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_childcare_center,dist_to_nosmoking_zone,dist_to_overpass,dist_to_school,dist_to_tunnel,complaint_count,building_use,target_label
303081,1117000000000002238,원효로1가 31-6도,도,국유지,52.00647111237049,126.96644488966427,37.540445543128385,102.68129528,311.86929177,430.64278796,401.51659184,1938.88068954,133,미지정,1
303082,1117000000000002239,원효로1가 31-30도,도,국유지,44.36533122439869,126.96646195556052,37.540603765531756,116.20992947,296.93165547,424.0459283,409.49665125,1924.04232403,133,미지정,1
303083,1117000000000002240,원효로1가 17-163도,도,국유지,176.17207200429402,126.96492780948003,37.54034272778226,81.67064316,256.86797614,566.22602969,281.57241741,2031.87065045,133,미지정,1
303084,1117000000000002241,원효로1가 13-1도,도,국유지,147.19530778587796,126.96628039048635,37.54105131859528,149.43858045,271.01937101,428.989364,393.33070344,1895.0511455,133,미지정,1
303085,1117000000000002242,원효로1가 13-27도,도,국유지,415.3859529612819,126.96596463589387,37.540297342987465,62.35111256,315.99498652,476.10509194,372.18106446,1977.88115296,133,미지정,1
303086,1117000000000002243,원효로1가 30-96 도,도,국유지,46.278504059650004,126.96589161982479,37.53988164709622,27.93573819,283.09963259,572.98590302,377.58821747,2018.29896291,133,미지정,1
303087,1117000000000002244,원효로1가 30-8 도,도,국유지,57.27909019519575,126.96572796047036,37.540064689157184,29.55218878,283.44066742,504.4361086,357.82098667,2011.10787756,133,미지정,1
303088,1117000000000002245,원효로1가 17-219 도,도,국유지,53.86054670903832,126.96572272512597,37.540179980877795,41.32668452,291.27109804,500.5394804,354.10521265,2001.34526791,133,미지정,1
303089,1117000000000002246,원효로1가 17-147도,도,국유지,81.49703225388657,126.96574530759659,37.54022650755251,46.85183076,296.16645544,496.98244892,354.85315521,1996.05841354,133,미지정,1
303090,1117000000000002247,원효로1가 17-218도,도,국유지,49.94184560421854,126.96591224472158,37.54029444328783,59.69702856,312.25464141,480.60054422,367.70089635,1980.99538712,133,미지정,1
303091,1117000000000002248,원효로1가 82-6도,도,국유지,102.56214080378413,126.96643999633388,37.539883656146394,75.95416569,314.07684125,454.35576758,373.93230441,1989.02037914,133,미지정,1
303092,1117000000000002249,원효로1가 17-217도,도,국유지,23.28622088767588,126.96599062987927,37.5403501333895,68.53434086,321.53672641,472.09620668,373.36128135,1971.8542554,133,미지정,1
303093,1117000000000002250,원효로1가 17-216 도,도,국유지,15.63529822602868,126.96605009744876,37.540395561062304,75.60605541,337.82864763,465.55817093,377.6944699,1964.6427311,133,미지정,1
303094,1117000000000002251,원효로1가 50-7도,도,국유지,80.81073411484249,126.96717365032066,37.53996887833546,141.41993053,229.84589614,392.29437681,319.37186709,1943.54718612,133,미지정,1
303095,1117000000000002252,원효로1가 31-10도,도,국유지,49.235739179421216,126.96657272689845,37.540245896071994,99.12985149,323.87787643,427.52173171,380.71763011,1949.73903917,133,미지정,1
303097,1117000000000002254,원효로1가 31-36도,도,국유지,33.74737187102437,126.96680767402995,37.540363866298506,123.62756127,257.27682454,403.43320497,369.42160829,1926.84127849,133,미지정,1
303098,1117000000000002255,원효로1가 18-20도,도,국유지,580.7542836868088,126.96524208110796,37.54021285364907,52.63527014,263.25956661,592.25659873,312.05360617,2025.16334431,133,미지정,1
303099,1117000000000002256,원효로1가 18-57도,도,국유지,308.73580337362364,126.96527840612126,37.539873118273746,27.5256559,239.29122331,599.03275917,326.8696973,2052.44477002,133,미지정,1
