parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_school,dist_to_childcare,complaint_count,building_use,target_label
31090,1.11701E+18,청파동1가 113-12도,도,국유지,427.5951373501448,126.96884655760721,37.54775467163644,402.64422049,193.71220766,144,미지정,1
31091,1.11701E+18,청파동1가 118-1도,도,국유지,35.61727658426389,126.9694324666575,37.54803147253201,525.27105325,241.89116037,144,미지정,1
31092,1.11701E+18,청파동1가 119-5도,도,국유지,83.10686094051925,126.96935120036981,37.54817516004798,542.02432822,234.7828272,144,미지정,1
31093,1.11701E+18,청파동1가 116-21도,도,국유지,133.47998687555082,126.96870921498463,37.54816114456813,390.14511072,178.03463669,144,미지정,1
31094,1.11701E+18,청파동1가 118-2도,도,국유지,129.8954199909349,126.96930964101983,37.548011504001806,524.56487729,231.11910924,144,미지정,1
31095,1.11701E+18,청파동1가 160-6도,도,국유지,92.2178758350201,126.96950427873796,37.548564452805095,459.94566227,243.26580325,144,미지정,1
31096,1.11701E+18,청파동1가 165-9도,도,국유지,109.97501103079412,126.96927997727342,37.54846099403966,445.70915481,230.27211031,144,미지정,1
31097,1.11701E+18,청파동1가 121-14도,도,국유지,121.8379384339787,126.96868679923529,37.548230510391114,388.62351764,176.54898073,144,미지정,1
31098,1.11701E+18,청파동1가 132-38도,도,국유지,24.568463660776615,126.96855481077846,37.548682234730535,377.11845293,162.31463601,144,미지정,1
31099,1.11701E+18,청파동1가 176-2도,도,국유지,38.34389590867795,126.96923794517633,37.54792404813064,515.95743444,225.39280421,144,미지정,1
31100,1.11701E+18,청파동1가 116-22도,도,국유지,31.699047663481906,126.96913606652231,37.54801197184407,527.09873747,215.79124741,144,미지정,1
31101,1.11701E+18,청파동1가 186-2도,도,국유지,78.1059290599078,126.96983846790567,37.547099207530195,418.6911888,213.64779591,144,미지정,1
31102,1.11701E+18,청파동1가 105-6도,도,국유지,18.64499397785403,126.96950986919167,37.54706739014554,418.32057485,202.42136162,144,미지정,1
31103,1.11701E+18,청파동1가 177-14 도,도,국유지,29.585678691975772,126.96939439549148,37.54749335095862,466.58183071,247.3772456,144,미지정,1
31104,1.11701E+18,청파동1가 108-1도,도,국유지,80.7394483255921,126.96954098809528,37.546997477324275,410.25106599,195.43972915,144,미지정,1
31105,1.11701E+18,청파동1가 107-2도,도,국유지,39.10451239766553,126.96926991430482,37.546973961040045,411.69939084,188.83546037,144,미지정,1
31106,1.11701E+18,청파동1가 171-4도,도,국유지,12.907177062879782,126.96963218693011,37.54791967730496,510.97451491,297.34921088,144,미지정,1
31107,1.11701E+18,청파동1가 171-5도,도,국유지,43.743167084641755,126.96980659103139,37.547904013004484,507.99472859,298.75564136,144,미지정,1
31108,1.11701E+18,청파동1가 175-1도,도,국유지,101.96803351707058,126.9697947234807,37.547655981083395,480.60390687,271.75809605,144,미지정,1
31109,1.11701E+18,청파동1가 140-1도,도,국유지,46.905252410448156,126.96975547238195,37.54944817564035,457.61245371,245.9637387,144,미지정,1
31110,1.11701E+18,청파동1가 142-2도,도,국유지,321.6826778942486,126.96983769798877,37.54934620051425,466.45646142,253.36519421,144,미지정,1
31111,1.11701E+18,청파동1가 148-1도,도,국유지,63.00487194210291,126.96987346658368,37.54909303606268,474.77555762,259.00380603,144,미지정,1
