parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_nosmoking_zone,dist_to_childcare_center,dist_to_parking_lot,dist_to_school,complaint_count,building_use,target_label
278867,1117000000000004143,이태원동 255-64도,도,국유지,39.8726242040284,126.99002342353424,37.541085049241495,148.59058212,239.73108937,273.15993815,205.64465545,66,미지정,0
278868,1117000000000004144,이태원동 255-86 도,도,국유지,623.9113678006106,126.99050263998247,37.54165794038224,87.51683254,292.07118945,235.38612143,224.40819525,70,미지정,0
278868,1117000000000004144,이태원동 255-86 도,도,국유지,623.9113678006106,126.99050263998247,37.54165794038224,87.51683254,292.07118945,235.38612143,224.40819525,66,미지정,0
278869,1117000000000004145,이태원동 261-110도,도,국유지,2175.97899575904,126.98991002127788,37.54187229067535,140.09273264,326.05505013,204.36314976,169.39403932,70,미지정,0
278869,1117000000000004145,이태원동 261-110도,도,국유지,2175.97899575904,126.98991002127788,37.54187229067535,140.09273264,326.05505013,204.36314976,169.39403932,66,미지정,0
278870,1117000000000004146,이태원동 260-159도,도,국유지,108.48910417803563,126.9903986916505,37.541596373657015,97.56626401,286.64365603,239.46197932,216.66875911,70,미지정,0
278870,1117000000000004146,이태원동 260-159도,도,국유지,108.48910417803563,126.9903986916505,37.541596373657015,97.56626401,286.64365603,239.46197932,216.66875911,66,미지정,0
278871,1117000000000004147,이태원동 255-12도,도,국유지,80.66706241841894,126.99033361681259,37.541306552630516,112.90414938,256.07042595,229.7410307,220.12940018,70,미지정,0
278871,1117000000000004147,이태원동 255-12도,도,국유지,80.66706241841894,126.99033361681259,37.541306552630516,112.90414938,256.07042595,229.7410307,220.12940018,66,미지정,0
278872,1117000000000004148,이태원동 260-235잡,잡,국유지,153.23670759552624,126.9914569680055,37.541465724659936,30.99900461,240.59167634,156.18503654,359.78318627,70,미지정,0
278872,1117000000000004148,이태원동 260-235잡,잡,국유지,153.23670759552624,126.9914569680055,37.541465724659936,30.99900461,240.59167634,156.18503654,359.78318627,66,미지정,0
278873,1117000000000004149,이태원동 260-405도,도,국유지,288.54920730215963,126.99166980382431,37.5411105234073,72.140442,197.67727504,116.07637257,339.01619639,70,미지정,0
