parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_nosmoking_zone,dist_to_school,dist_to_childcare_center,complaint_count,building_use,target_label
388542,1117000000000002887,효창동 255-2도,도,국유지,2618.2494216854684,126.95863788736759,37.54547761238957,297.97400957,442.13499243,470.66954075,77,미지정,0
388543,1117000000000002888,효창동 3-367 도,도,국유지,58.30853084498085,126.9622596501822,37.54704714600504,231.95185795,116.99886664,78.29943413,77,미지정,0
388544,1117000000000002889,효창동 3-151도,도,국유지,2614.6341256641317,126.96206088017922,37.54681585512874,207.26411202,141.78159072,108.88112353,77,미지정,0
388545,1117000000000002890,효창동 255-1도,도,국유지,2904.0105219421093,126.9609221191007,37.54662787467576,221.37130695,243.51422534,201.86650405,77,미지정,0
388546,1117000000000002891,효창동 3-152도,도,국유지,61.8002872360521,126.96227861736232,37.54691420316881,217.18308115,119.86293035,87.98440098,77,미지정,1
388547,1117000000000002892,효창동 3-339도,도,국유지,59.15648087952286,126.9617899333499,37.54762684213437,299.5640152,159.06237736,99.1842332,77,미지정,0
388548,1117000000000002893,효창동 3-200도,도,국유지,1981.5860618357547,126.96207885691788,37.547875139968156,324.37444457,144.10667434,82.50244026,77,미지정,0
388549,1117000000000002894,효창동 3-26도,도,국유지,14.771426060702652,126.95746179725543,37.54398104116865,163.42945017,288.14327445,343.77383417,77,미지정,0
388550,1117000000000002895,효창동 3-341도,도,국유지,207.97675755945966,126.95757078576369,37.5440905632585,168.20110004,297.23130289,353.76206212,77,미지정,0
388551,1117000000000002896,효창동 3-328 도,도,국유지,130.0244800169021,126.96094163913403,37.5471157749868,267.58645056,230.9078636,179.5475217,77,미지정,0
388552,1117000000000002897,효창동 288-4 도,도,국유지,250.5077733695507,126.96224566065025,37.547938379108494,330.87568944,134.55478096,73.87099026,77,미지정,0
388553,1117000000000002898,효창동 137-1도,도,국유지,11.235990752931684,126.96054423817837,37.54075059319075,149.24650859,115.74704202,91.27207211,77,미지정,0
388554,1117000000000002899,효창동 126-29 도,도,국유지,227.64057123370003,126.96085900963027,37.54149891762179,222.03956222,105.87294199,16.55004734,77,미지정,0
388555,1117000000000002900,효창동 136-3 도,도,국유지,79.42175265192054,126.96059118169278,37.5409027794039,163.38435099,109.7265188,73.98300121,77,미지정,1
388556,1117000000000002901,효창동 133-4도,도,국유지,106.86188769206638,126.96034070114887,37.54088606053512,170.56707217,131.92267798,81.42322014,77,미지정,0
388557,1117000000000002902,효창동 130-10도,도,국유지,33.70788924739463,126.96030752359474,37.54097445734516,180.64228178,134.76081558,73.74498868,77,미지정,1
388558,1117000000000002903,효창동 130-11도,도,국유지,11.853913633269258,126.96020439401465,37.540967878775355,184.26994886,143.85526032,78.96319798,77,미지정,0
388559,1117000000000002904,효창동 127-26도,도,국유지,64.90446334838634,126.96048907747723,37.54128658107907,206.58812778,124.67414777,35.64281528,77,미지정,0
388560,1117000000000002905,효창동 127-27도,도,국유지,81.42264428269118,126.96045312488457,37.54105262080874,183.27675168,122.46586564,60.58659903,77,미지정,1
388561,1117000000000002906,효창동 130-19도,도,국유지,94.97355149214854,126.96038163570016,37.540962853533,176.63402198,128.18326952,72.16482859,77,미지정,0
388562,1117000000000002907,효창동 5-58도,도,국유지,92.37368510430679,126.96148749438103,37.54135732896204,205.30127332,55.21008529,74.06420614,77,미지정,1
388563,1117000000000002908,효창동 5-768도,도,국유지,84.67369102715747,126.96121571109178,37.541510939357075,221.02327117,83.35786245,46.76203254,77,미지정,1
388564,1117000000000002909,효창동 130-21도,도,국유지,11.785246197134256,126.96040320599252,37.54097379026218,176.9458665,126.30588288,70.33151378,77,미지정,0
388565,1117000000000002910,효창동 31-5도,도,국유지,55.25459055847023,126.96386986277295,37.53858593200781,58.35463794,333.57912253,113.11381299,77,미지정,0
388566,1117000000000002911,효창동 31-3도,도,국유지,34.03756994684227,126.9638884454851,37.538544458933714,59.10357532,328.71319554,108.49612735,77,미지정,0
388567,1117000000000002912,효창동 139-1 도,도,국유지,20.90256821899675,126.96035873212894,37.54073924034101,155.46561138,132.10695049,96.19579104,77,미지정,1
388568,1117000000000002913,효창동 126-9도,도,국유지,88.41609209595481,126.960553447674,37.5411937503513,195.03122316,116.38116246,42.91706877,77,미지정,0
388569,1117000000000002914,효창동 286-4 도,도,국유지,30.206250604765955,126.96040358229148,37.540712872219515,150.98168976,128.74733656,97.88448379,77,미지정,0
388570,1117000000000002915,효창동 135-1도,도,국유지,41.83455628255615,126.96017129112933,37.540785061821026,172.45319109,147.77474012,97.95273277,77,미지정,0
388571,1117000000000002916,효창동 5-57 도,도,국유지,53.73717353469692,126.96164722807337,37.54130141471206,201.27843466,43.06839716,89.42312904,77,미지정,1
388572,1117000000000002917,효창동 5-665도,도,국유지,54.28624554380076,126.96094411955308,37.54158776628421,230.87498602,106.24411318,22.52559983,77,미지정,0
388573,1117000000000002918,효창동 5-789 도,도,국유지,110.34187473962083,126.96132945476094,37.54237824946295,298.59931937,165.44215191,106.48612311,77,미지정,1
388574,1117000000000002919,효창동 5-33도,도,국유지,4002.282982145727,126.96196003271294,37.54067246577693,146.95213689,31.9378233,109.75874903,77,미지정,0
388575,1117000000000002920,효창동 126-19도,도,국유지,80.24526771297678,126.96064453526465,37.54132443010228,206.75780954,113.18194372,26.97122645,77,미지정,0
388576,1117000000000002921,효창동 286-5 도,도,국유지,451.0270124699455,126.9606674138441,37.54021096856345,91.13882566,131.00971816,150.25314187,77,미지정,0
388577,1117000000000002922,효창동 199-7 도,도,국유지,650.6246924533043,126.95924580017235,37.540574500152005,201.73665346,126.14730834,88.88279154,77,미지정,1
388578,1117000000000002923,효창동 5-400도,도,국유지,82.25556520005921,126.9620343880873,37.541775155735756,260.39743535,94.1520201,103.04747534,77,미지정,0
388579,1117000000000002924,효창동 3-346도,도,국유지,254.3131225213874,126.96337456275026,37.548034908161235,354.73573612,82.39240014,69.69684413,77,미지정,1
388580,1117000000000002925,효창동 288-5 도,도,국유지,609.5334480050369,126.96335963809727,37.54754398884899,302.21558014,31.13355715,40.14446749,77,미지정,0
388581,1117000000000002926,효창동 3-364 도,도,국유지,102.82684435293777,126.96267876530905,37.546770313366395,204.10893321,96.65890079,86.6627333,77,미지정,1
388582,1117000000000002927,효창동 288-8 도,도,국유지,266.13560170773417,126.96291509822679,37.54688991582057,221.4643794,72.05335884,71.04092109,77,미지정,1
388584,1117000000000002929,효창동 127-1도,도,국유지,300.82389771495946,126.96020459200389,37.54135364682034,222.59943554,150.88869115,48.94292895,77,미지정,1
388585,1117000000000002930,효창동 5-25도,도,국유지,554.6003389611142,126.96197433160302,37.542071545998255,290.9076117,125.96196911,128.71557495,77,미지정,0
388586,1117000000000002931,효창동 5-2도,도,국유지,13516.536318857106,126.96346697032573,37.54132295902767,272.50393801,150.55167879,43.96729584,77,미지정,1
388587,1117000000000002932,효창동 130-24도,도,국유지,169.55004676175304,126.96007776466791,37.54081122286502,178.4983493,155.68964353,99.64025767,77,미지정,0
388588,1117000000000002933,효창동 5-56도,도,국유지,23.45761977415532,126.96174077677887,37.54126860903199,199.43266356,37.09980764,98.4292997,77,미지정,1
388589,1117000000000002934,효창동 5-463도,도,국유지,14.183435773011297,126.96183310926696,37.54124429737206,198.86035543,33.51708773,101.55021216,77,미지정,0
388590,1117000000000002935,효창동 5-405 도,도,국유지,42.647838852368295,126.96144816314015,37.542321708678315,301.86250078,156.80763038,107.42180765,77,미지정,1
388591,1117000000000002936,효창동 89-1 도,도,국유지,15.046852455474436,126.96100974554541,37.54012327096914,69.62473831,116.29824062,162.43501172,77,미지정,0
388592,1117000000000002937,효창동 127-5도,도,국유지,188.90620073030004,126.95974545598594,37.541406485772875,186.44884581,118.13324601,85.3784527,77,미지정,0
388593,1117000000000002938,효창동 126-22도,도,국유지,483.5594613866415,126.96157937287182,37.540005114054644,62.39101774,106.29485362,133.68980579,77,미지정,0
388594,1117000000000002939,효창동 5-664도,도,국유지,245.01754965237342,126.96160722029178,37.53974195161936,39.77848029,134.60656736,129.86707232,77,미지정,0
388595,1117000000000002940,효창동 5-745도,도,국유지,26.983442937023938,126.95858340306559,37.54243440694293,39.95000892,105.00851842,165.82735587,77,미지정,0
388596,1117000000000002941,효창동 5-464도,도,국유지,134.29613503499422,126.962181115607,37.54139886253028,229.90676072,59.33065778,73.10747392,77,미지정,0
388597,1117000000000002942,효창동 87-3도,도,국유지,117.87896816071589,126.96123674713265,37.53972800406352,23.1667885,144.58641186,162.64160107,77,미지정,1
388598,1117000000000002943,효창동 5-786 도,도,국유지,38.925141741055995,126.9609968939986,37.54251176909831,218.01522809,189.17744307,108.54462289,77,미지정,1
388599,1117000000000002944,효창동 273도,도,국유지,59.40084968833253,126.95878095728754,37.54241546218624,46.46528437,106.87682345,167.27872123,77,미지정,1
388600,1117000000000002945,효창동 5-639도,도,국유지,300.3681771560805,126.9616467852361,37.540042753232974,73.33718825,101.08119828,128.5549805,77,미지정,0
388601,1117000000000002946,효창동 4-2도,도,국유지,217.52837700326927,126.96212851180655,37.54132993598473,221.40059605,50.37883001,76.18089898,77,미지정,0
388602,1117000000000002947,효창동 5-343도,도,국유지,53.16782653005794,126.95990038378994,37.54194364299111,151.74643845,140.38974012,81.55022216,77,미지정,1
388603,1117000000000002948,효창동 126-20도,도,국유지,314.9708461398259,126.96183826474835,37.54071243652226,143.10578411,25.42967182,116.50472903,77,미지정,1
388604,1117000000000002949,효창동 85-1도,도,국유지,91.32587325503118,126.96106546102074,37.53999533311854,54.62873297,124.95883306,177.28951554,77,미지정,1
388605,1117000000000002950,효창동 75-5도,도,국유지,114.48054439900443,126.96142227651161,37.539473854896755,16.72140399,166.86312244,150.84186955,77,미지정,0
388606,1117000000000002951,효창동 271도,도,국유지,181.95962311769836,126.95952183272242,37.542265778385705,103.56582628,129.81742175,129.34628488,77,미지정,0
388607,1117000000000002952,효창동 246-1도,도,국유지,1285.5147555099684,126.96101451248967,37.539493698534976,16.47891975,176.17585963,185.49296953,77,미지정,0
388608,1117000000000002953,효창동 199-5도,도,국유지,489.56915944302455,126.95905776086758,37.54049097247767,208.64919125,125.42508273,69.92521778,77,미지정,0
388609,1117000000000002954,효창동 5-53도,도,국유지,1124.885088160343,126.96204809312462,37.54101342863933,185.57202878,20.6727688,86.10688042,77,미지정,1
388610,1117000000000002955,효창동 5-101도,도,국유지,126.91259044781327,126.96167559455628,37.53997669901199,66.33125,107.96735784,124.81125637,77,미지정,0
388611,1117000000000002956,효창동 5-100도,도,국유지,325.62005838606274,126.96182870692698,37.5403122556846,105.39117364,69.83897854,122.96594598,77,미지정,1
388612,1117000000000002957,효창동 5-79도,도,국유지,322.7401670849649,126.96190851405647,37.540546115024966,132.26053126,44.40355079,121.80201531,77,미지정,0
388613,1117000000000002958,효창동 127-20도,도,국유지,41.574342699721456,126.95990288329206,37.541288478392524,205.15234416,133.64723059,76.08784085,77,미지정,1
388614,1117000000000002959,효창동 5-640도,도,국유지,22.383400288410485,126.95797323320187,37.54177324773591,124.39659718,49.48418475,95.17731637,77,미지정,0
388615,1117000000000002960,효창동 5-697도,도,국유지,83.74788376968354,126.95864846378933,37.540529438998206,251.43632977,109.48018503,42.62545542,77,미지정,0
388616,1117000000000002961,효창동 5-698도,도,국유지,70.94241871498525,126.95859039679686,37.54054121689135,250.01388646,107.33112411,40.52722309,77,미지정,0
388617,1117000000000002962,효창동 5-696도,도,국유지,68.34798251837492,126.95873713679201,37.54052147959721,252.6958386,112.08574406,47.53992882,77,미지정,0
388618,1117000000000002963,효창동 5-277 도,도,국유지,1223.7932607046096,126.95751732983075,37.540914088841674,227.89546801,102.34847374,69.64267063,77,미지정,0
388619,1117000000000002964,효창동 5-700도,도,국유지,55.82691679894924,126.9584110387127,37.540663113385456,236.81023703,92.66031625,33.97636422,77,미지정,1
388620,1117000000000002965,효창동 5-701도,도,국유지,189.6878608064726,126.95828139881583,37.5406701812619,236.92302947,92.61658606,31.8954655,77,미지정,1
388621,1117000000000002966,효창동 5-703도,도,국유지,219.3980684299022,126.95783410776053,37.540937949949715,215.60387134,80.54301974,41.53750067,77,미지정,1
388622,1117000000000002967,효창동 5-704 도,도,국유지,27.02804845618084,126.95767770785703,37.54103833532933,209.69771915,82.66393209,56.03721105,77,미지정,1
388623,1117000000000002968,효창동 170-10 도,도,국유지,108.04473968135426,126.959147073521,37.54024209033136,186.4963094,153.72029547,71.9998386,77,미지정,0
388624,1117000000000002969,효창동 190-9 도,도,국유지,775.5475737589877,126.95883760144693,37.54033547967522,215.27832836,134.35222441,45.90596822,77,미지정,1
388625,1117000000000002970,효창동 286-2 도,도,국유지,123.19426341215149,126.95935742353066,37.5405200105365,190.37214189,136.88557725,95.79567746,77,미지정,1
388626,1117000000000002971,효창동 3-48도,도,국유지,101.28025024983799,126.963039735212,37.54855633696478,319.91994286,145.86494117,114.53069129,77,미지정,0
388627,1117000000000002972,효창동 172-7 도,도,국유지,16.709409070783295,126.95919806418159,37.54033488161628,188.417247,146.52442715,77.23697247,77,미지정,1
388628,1117000000000002973,효창동 156-1도,도,국유지,250.93233530491125,126.96002535568631,37.53973489286739,91.13386092,208.38000697,159.75258644,77,미지정,0
388629,1117000000000002974,효창동 5-270도,도,국유지,578.4670479551423,126.95713370109964,37.541087322975734,227.27701609,121.95884581,104.3900012,77,미지정,0
388630,1117000000000002975,효창동 165-1도,도,국유지,853.5888923603343,126.95937907007806,37.54016455747588,164.57134334,170.82467495,92.87424066,77,미지정,0
388631,1117000000000002976,효창동 69-2도,도,국유지,1242.7239147543442,126.96204670576284,37.53914912268337,35.92416487,199.83661778,117.21223862,77,미지정,0
388632,1117000000000002977,효창동 191-1도,도,국유지,12.055093232775107,126.95887061187958,37.54041593300786,217.45630999,126.70108166,51.44582653,77,미지정,0
388633,1117000000000002978,효창동 74-13도,도,국유지,32.78656501183286,126.96147842692595,37.53929710944901,12.89570381,185.1600578,152.34970575,77,미지정,1
388634,1117000000000002979,효창동 287-4 도,도,국유지,683.2717455141246,126.96338234124367,37.538908677962766,51.01395617,263.97360175,104.48828189,77,미지정,0
388635,1117000000000002980,효창동 252-1도,도,국유지,23.306138180894777,126.9611628613216,37.53942748512909,11.54444761,178.13366968,174.32692775,77,미지정,1
388636,1117000000000002981,효창동 112-3 도,도,국유지,61.55590528418543,126.96018667936157,37.539857074389836,86.72802368,188.74564191,194.68523356,77,미지정,0
388637,1117000000000002982,효창동 62-4도,도,국유지,108.81180314021185,126.9628006443703,37.53888387226178,31.02394375,243.89584853,106.38685493,77,미지정,0
388638,1117000000000002983,효창동 74-14도,도,국유지,34.86119049973786,126.96145673944852,37.53925983520915,17.31799857,189.56480252,155.72250748,77,미지정,0
388639,1117000000000002984,효창동 190-4도,도,국유지,35.875918523874134,126.95896829642287,37.540295922579176,203.10028492,142.13219341,56.54900348,77,미지정,0
388640,1117000000000002985,효창동 91-1도,도,국유지,118.01606266200542,126.96085481664798,37.53985312895317,49.33287306,148.48189205,190.50622529,77,미지정,0
388641,1117000000000002986,효창동 96-4도,도,국유지,43.282001785351895,126.96069689756376,37.539686048423036,42.39251876,171.68496168,208.49920415,77,미지정,0
388642,1117000000000002987,효창동 247-3도,도,국유지,34.47357699868735,126.9611550865936,37.539607718167595,11.51403143,159.65819634,171.14591048,77,미지정,1
388643,1117000000000002988,효창동 95-2 도,도,국유지,31.437674442189746,126.96066290556423,37.53967442537701,42.9334809,174.49512957,209.80313467,77,미지정,1
388644,1117000000000002989,효창동 247-2도,도,국유지,94.16601198597346,126.9606671935764,37.539582478645855,34.79164692,182.60557221,220.00348663,77,미지정,0
388645,1117000000000002990,효창동 98-6도,도,국유지,1036.1878551664995,126.96043598695685,37.539684385371594,57.53545983,186.23774308,209.89563332,77,미지정,1
388646,1117000000000002991,효창동 75-4도,도,국유지,20.19665742153302,126.96129723498463,37.53951155552857,6.55892601,165.58892109,160.62179357,77,미지정,0
388647,1117000000000002992,효창동 5-574도,도,국유지,14.585767388809472,126.96192541717103,37.540413617350374,118.35381978,59.16983807,121.14095936,77,미지정,1
388648,1117000000000002993,효창동 5-250도,도,국유지,577.0394680118188,126.9584069430775,37.540504965518416,254.35738119,110.21411955,30.20830641,77,미지정,0
388649,1117000000000002994,효창동 178-1도,도,국유지,93.71402127458714,126.95905041799247,37.540240393465226,193.71512366,150.49299734,63.4570806,77,미지정,0
388650,1117000000000002995,효창동 49-11도,도,국유지,70.56141008232953,126.96323984499898,37.5388939735641,47.51339362,259.09119071,103.54233031,77,미지정,0
388651,1117000000000002996,효창동 5-813 도,도,국유지,18.067819034215063,126.95809139630836,37.54085334455302,219.22359603,77.00828678,21.9950945,77,미지정,1
388652,1117000000000002997,효창동 77-1도,도,국유지,37.877248939475976,126.96110569938276,37.5396884147352,21.4499782,153.167905,211.43809317,77,미지정,1
388653,1117000000000002998,효창동 29도,도,국유지,479.4777002854389,126.9639592554844,37.538653406142814,67.97707846,339.01365119,120.74033253,77,미지정,0
388654,1117000000000002999,효창동 74-12도,도,국유지,67.22595769976033,126.96151886396247,37.539329342817545,7.8566513,181.05456138,147.69944005,77,미지정,0
388655,1117000000000003000,효창동 74-3도,도,국유지,20.59888019412756,126.96144361261905,37.53936800928572,11.7201502,177.97615036,152.44819321,77,미지정,0
388656,1117000000000003001,효창동 5-35도,도,국유지,128.5528127073776,126.96212977224171,37.541608647464265,245.30458824,78.50093444,86.02610711,77,미지정,0
388657,1117000000000003002,효창동 62-6도,도,국유지,568.1589933621581,126.96267724829947,37.5390038491103,33.48533642,227.66615065,96.8560119,77,미지정,0
388658,1117000000000003003,효창동 12-25도,도,국유지,16.28305797558278,126.96413914919681,37.53866712951808,83.64928585,337.37147505,124.07100789,77,미지정,1
388659,1117000000000003004,효창동 5-280 도,도,국유지,287.3343894309364,126.95787575709626,37.54074734911044,234.92715916,95.92142541,44.39124398,77,미지정,1
388660,1117000000000003005,효창동 2-16 도,도,국유지,282.6126430716831,126.96319620981272,37.54306825738381,224.41844873,264.97556921,55.00349069,77,미지정,0
388661,1117000000000003006,효창동 75-7도,도,국유지,65.28849428519607,126.9612957146936,37.53952165995594,6.36896236,164.55301076,160.52000361,77,미지정,0
388662,1117000000000003007,효창동 71-1도,도,국유지,54.008458629250526,126.96181511877951,37.53916428078459,16.22826339,197.25514465,132.76270416,77,미지정,0
388663,1117000000000003008,효창동 74-16도,도,국유지,21.403239063743968,126.96167788756492,37.53929143751909,13.78368011,183.64126017,136.46939101,77,미지정,0
388664,1117000000000003009,효창동 73-6도,도,국유지,38.127612738870084,126.9615174762027,37.5392093501415,15.29012094,194.24414894,153.19655152,77,미지정,0
388665,1117000000000003010,효창동 12-14도,도,국유지,1320.041024653241,126.96294161209386,37.53888318916023,42.08742726,248.61324887,104.34560706,77,미지정,0
388666,1117000000000003011,효창동 252-4 도,도,국유지,25.110982694663107,126.96127242662764,37.539382323893236,15.82539865,179.97245909,166.34985326,77,미지정,0
388667,1117000000000003012,효창동 155-4도,도,국유지,174.9765885695233,126.95992699983182,37.539827848838186,103.72600916,208.84545145,148.14338622,77,미지정,0
388668,1117000000000003013,효창동 11-1 도,도,국유지,38.461077108746395,126.96238303379239,37.53931696357222,65.33377301,186.76930787,82.52513045,77,미지정,0
388669,1117000000000003014,효창동 167-8도,도,국유지,202.95133971003816,126.95957579923156,37.53995308235664,137.58898213,199.87032163,114.38996363,77,미지정,0
388670,1117000000000003015,효창동 152-12도,도,국유지,1029.1319535796647,126.95990160807489,37.5399249330779,111.39127731,218.57015108,143.00649427,77,미지정,0
388671,1117000000000003016,효창동 170-11도,도,국유지,21.08906690136064,126.95920514728682,37.540307953488366,186.19602735,149.45614541,77.50661752,77,미지정,0
388672,1117000000000003017,효창동 5-584도,도,국유지,71.06076110433787,126.96169257652933,37.53982924374814,50.45140512,124.05855492,122.05974918,77,미지정,1
388673,1117000000000003018,효창동 25-1도,도,국유지,19.66722330637276,126.96417457040731,37.538669477472986,86.73778988,337.09759101,124.91862405,77,미지정,0
388674,1117000000000003019,효창동 74-10도,도,국유지,64.53340033814311,126.96161382231342,37.53926197669351,14.03237666,187.39939684,142.98696167,77,미지정,0
388675,1117000000000003020,효창동 74-4도,도,국유지,11.09398901835084,126.96142038815209,37.53931129442971,15.86658473,184.55014432,156.53642955,77,미지정,1
388676,1117000000000003021,효창동 74-6도,도,국유지,69.3642835104838,126.9613851068373,37.53932447983689,18.02304653,183.76018319,158.9410656,77,미지정,0
388677,1117000000000003022,효창동 36도,도,국유지,1105.6583412600448,126.96336864092984,37.5387733294771,36.33434733,276.32565883,118.78204047,77,미지정,0
388678,1117000000000003023,효창동 6-4 도,도,국유지,22.580382661661133,126.96433068737326,37.53907596206196,118.7342002,302.72763767,138.26011628,77,미지정,0
388679,1117000000000003024,효창동 166-9 도,도,국유지,29.73569865722675,126.95960001874761,37.54002211682886,139.60966584,194.48281717,114.59455182,77,미지정,0
388680,1117000000000003025,효창동 5-335도,도,국유지,156.43731185840443,126.96175031880742,37.54002057193466,72.28524353,102.46513532,119.10246948,77,미지정,1
388681,1117000000000003026,효창동 22-7 도,도,국유지,27.99493242672179,126.96431002733009,37.53906663536556,116.64410013,302.11025138,137.42243828,77,미지정,0
388682,1117000000000003027,효창동 6-74도,도,국유지,164.85938138887286,126.96154099151147,37.53950891676087,14.1256691,161.06305533,139.71141454,77,미지정,0
388683,1117000000000003028,효창동 74-11도,도,국유지,78.82022937765578,126.9615535138863,37.53926484064463,13.40973892,187.70694349,147.68163899,77,미지정,0
388684,1117000000000003029,효창동 252-8 도,도,국유지,112.50910528446548,126.96105839870677,37.53938491031677,10.82022611,185.79241468,184.45751027,77,미지정,1
388685,1117000000000003030,효창동 83-1도,도,국유지,12.064993100240827,126.96115702710027,37.53977452845529,28.90861622,142.58911641,202.90420557,77,미지정,0
388686,1117000000000003031,효창동 286-9 도,도,국유지,33.806445781781804,126.96085351327436,37.539916834131255,54.90740798,142.85863183,183.44792797,77,미지정,0
388687,1117000000000003032,효창동 252-5 도,도,국유지,62.699099575635046,126.96120063754172,37.53935465808823,18.4119334,184.74250959,173.31615259,77,미지정,0
388688,1117000000000003033,효창동 252-3 도,도,국유지,40.64842054829933,126.96121845258206,37.539398212676964,13.47272458,179.65870932,170.43028789,77,미지정,1
388689,1117000000000003034,효창동 155-3도,도,국유지,24.502648195950314,126.95987355337604,37.54000383046438,118.53183925,210.10954493,138.68965727,77,미지정,0
388690,1117000000000003035,효창동 158-1 도,도,국유지,72.82629370607901,126.95967459200396,37.53995011361037,129.83288799,204.77034494,122.88716796,77,미지정,0
388691,1117000000000003036,효창동 5-654도,도,국유지,277.7350020496524,126.95694593535816,37.54113424291011,232.71231592,135.85308006,121.57917985,77,미지정,0
388692,1117000000000003037,효창동 74-15도,도,국유지,94.37718396034325,126.96154929584782,37.539377952571485,2.35111536,175.3215456,143.275236,77,미지정,1
388693,1117000000000003038,효창동 74-8도,도,국유지,66.18137461389415,126.96168113838252,37.53920263751791,10.38858582,193.45129157,140.71611112,77,미지정,0
388694,1117000000000003039,효창동 68도,도,국유지,292.0003803849686,126.96247645509514,37.53897795504196,26.94629762,225.2537581,107.08193369,77,미지정,0
388695,1117000000000003040,효창동 57-2도,도,국유지,271.5733077877667,126.96298135655202,37.53890462066267,53.303018,247.84834128,101.64037139,77,미지정,0
388696,1117000000000003041,효창동 42-3도,도,국유지,14.635129074566066,126.96371109696157,37.5387912207328,55.97672693,290.76061164,127.07207805,77,미지정,0
388697,1117000000000003042,효창동 287-3 도,도,국유지,1149.856090043264,126.96418242762354,37.539542443484784,146.30007693,259.36221867,102.63996088,77,미지정,0
388698,1117000000000003043,효창동 190-7도,도,국유지,31.3197190919891,126.95893129335003,37.540326872690265,207.67344167,137.79298657,53.81315782,77,미지정,0
388699,1117000000000003044,효창동 33-1도,도,국유지,156.88151117030066,126.96371218391849,37.53867465737123,48.73450213,301.52291513,123.95346401,77,미지정,0
388700,1117000000000003045,효창동 102-2 도,도,국유지,17.06749388022581,126.96023565363987,37.539890154885065,85.93146525,183.07032155,190.15039864,77,미지정,0
388701,1117000000000003046,효창동 252-6 도,도,국유지,55.32270971219987,126.96117228546099,37.53932006270685,22.59995049,189.16353464,176.87145281,77,미지정,1
388702,1117000000000003047,효창동 74-5도,도,국유지,16.49873994803056,126.96140199524375,37.53926538921918,20.18511891,189.86637826,159.93659728,77,미지정,0
388703,1117000000000003048,효창동 268-2도,도,국유지,279.08604594215285,126.95716779692245,37.54091789102497,241.62576401,127.55049686,100.46410738,77,미지정,0
388704,1117000000000003049,효창동 6-3도,도,국유지,300.9254052871838,126.96421775375808,37.53933098294136,129.93711847,276.43306632,114.6305123,77,미지정,0
388705,1117000000000003050,효창동 21-23 도,도,국유지,15.135337173938751,126.96427500000001,37.53915533333333,120.13417819,293.12801663,129.12847506,77,미지정,0
388706,1117000000000003051,효창동 6-8도,도,국유지,229.44122064299881,126.96410778612146,37.53963897816825,151.6840092,247.70715128,93.52168372,77,미지정,0
388707,1117000000000003052,효창동 12-32 도,도,국유지,427.48633855301887,126.96294590643045,37.53875650362942,40.70312816,261.73468631,118.2916452,77,미지정,0
388708,1117000000000003053,효창동 5-375도,도,국유지,25.650357659440488,126.96276355143405,37.53983037399618,123.62298252,148.28709107,27.43913329,77,미지정,0
388709,1117000000000003054,효창동 287-1 도,도,국유지,236.52050841553137,126.96385063542488,37.54051518889534,234.01803385,184.58664054,103.50360244,77,미지정,1
388710,1117000000000003055,효창동 5-350도,도,국유지,55.3762108621886,126.96272937838397,37.53995470764325,136.72951001,135.23184943,34.02286515,77,미지정,0
388711,1117000000000003056,효창동 5-466 도,도,국유지,58.14598215930164,126.96467486895523,37.54222566230878,369.20335932,288.81719679,187.24545211,77,미지정,0
388712,1117000000000003057,효창동 5-725도,도,국유지,86.71325499098748,126.96347519578453,37.54209358203722,334.63807634,193.43828876,104.85743536,77,미지정,0
388713,1117000000000003058,효창동 1-8도,도,국유지,63.79436202161014,126.96382123728986,37.54329839140017,228.46083256,315.10191077,49.4085252,77,미지정,1
388714,1117000000000003059,효창동 1-2도,도,국유지,33.78534493967891,126.96366613035275,37.543249696956494,225.15359735,303.08407196,42.81001599,77,미지정,0
388715,1117000000000003060,효창동 2-42도,도,국유지,29.793021809426136,126.96391346480108,37.543211104581616,241.09510757,311.84744771,61.67787864,77,미지정,0
388716,1117000000000003061,효창동 2-31도,도,국유지,70.57240414479747,126.9639645428307,37.54318577438036,246.04764291,312.28527812,66.97509992,77,미지정,0
388717,1117000000000003062,효창동 246-2도,도,국유지,58.15742392541142,126.96074346444031,37.53945176932591,20.36741708,191.28380549,234.54665782,77,미지정,1
388718,1117000000000003063,효창동 239도,도,국유지,114.26933965459466,126.96017278991947,37.53968182196662,76.85845193,202.5929221,174.02311559,77,미지정,0
388719,1117000000000003064,효창동 2-8도,도,국유지,24.64874646998942,126.9636685145908,37.543162561480294,233.46291657,295.07380724,50.75278436,77,미지정,0
388720,1117000000000003065,효창동 166-10 도,도,국유지,18.764430016104598,126.959546554452,37.53993818600801,139.08690987,199.9841032,112.38992461,77,미지정,0
388721,1117000000000003066,효창동 240-1도,도,국유지,396.03220264194533,126.96015864039593,37.539525854541026,71.6315806,215.75951718,179.77983198,77,미지정,0
388722,1117000000000003067,효창동 169-4 도,도,국유지,57.57334162265761,126.9593535558111,37.54006278836925,160.66998496,179.64464738,92.35058046,77,미지정,0
388723,1117000000000003068,효창동 169-11도,도,국유지,20.039645738899708,126.95967321879586,37.53977380763583,121.20866659,221.38217164,129.27369388,77,미지정,0
388724,1117000000000003069,효창동 278 도,도,국유지,330.8156818157295,126.95954524255271,37.53980102248018,132.82477039,213.2442977,117.71182189,77,미지정,0
