parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_school,dist_to_nosmoking_zone,dist_to_childcare_center,dist_to_tunnel,dist_to_overpass,complaint_count,building_use,target_label
389218,1117000000000003563,한강로2가 247 도,도,국유지,82.47295295447111,126.96976035395106,37.53131736255501,536.81472096,146.87935407,296.35125048,2197.03317122,186.12258076,315,미지정,0
389219,1117000000000003564,한강로2가 246-4 도,도,국유지,147.40558145241812,126.96968704705175,37.53129145867163,542.36318354,143.18781294,291.58102617,2203.75064106,186.49904938,315,미지정,1
389220,1117000000000003565,한강로2가 38-2도,도,국유지,23.86745519330725,126.97167432004382,37.53250583025073,353.49534342,97.3297135,175.96295318,1983.29314193,219.34126296,315,미지정,0
389221,1117000000000003566,한강로2가 256-3 도,도,국유지,194.04410693142563,126.9709191987395,37.53257027723431,367.24479843,129.39947258,178.40872438,2027.79241995,153.98322388,315,미지정,0
389222,1117000000000003567,한강로2가 421-1 도,도,국유지,37.67683788272552,126.96653452710152,37.52819692262292,353.27831372,53.11763639,168.05870903,2253.18071497,331.48689637,315,미지정,0
389223,1117000000000003568,한강로2가 422-4 도,도,국유지,1476.8010226819897,126.96634196320103,37.52844830752411,374.10387057,49.37383626,153.41727596,2268.54206474,298.99162649,315,미지정,0
389224,1117000000000003569,한강로2가 181-1도,도,국유지,3371.430428575026,126.96805499456151,37.52926996183659,550.44677685,47.21587119,65.9840348,2425.03421712,328.21167726,315,미지정,0
389225,1117000000000003570,한강로2가 412 도,도,국유지,18889.836255517555,126.97097882820415,37.530931567791725,537.88007577,165.30583801,312.8808926,2149.24086689,278.96744524,315,미지정,1
389226,1117000000000003571,한강로2가 16-17도,도,국유지,20.336000250652432,126.96554524537706,37.5319859803827,414.4765031,184.51784018,316.19778254,2585.35326894,117.57659065,315,미지정,0
389227,1117000000000003572,한강로2가 140-1도,도,국유지,3548.8283868911676,126.96891838607318,37.53016859218117,661.26838101,35.26765351,154.41288542,2338.5062879,300.14092147,315,미지정,0
389228,1117000000000003573,한강로2가 292도,도,국유지,27.001442033797503,126.97123224523162,37.53316091280654,296.09210292,61.41001867,107.51585449,1963.79308745,167.10593104,315,미지정,0
389229,1117000000000003574,한강로2가 290도,도,국유지,50.85889740008861,126.97102684164336,37.532940040441055,325.84881241,91.50356753,136.58561189,1993.56005018,153.07917115,315,미지정,0
389230,1117000000000003575,한강로2가 257-1 도,도,국유지,3282.8356983278645,126.97126447512649,37.53274006995281,338.56253907,97.65483982,152.321711,1992.47410158,177.63609039,315,미지정,0
389231,1117000000000003576,한강로2가 310-4 도,도,국유지,49.07879065349698,126.97044687740689,37.53245144899726,397.15652894,166.12057717,207.5159761,2067.83010933,123.33670487,315,미지정,0
389232,1117000000000003577,한강로2가 2-7 도,도,국유지,145.36249835416675,126.97025764259683,37.53261705689027,389.44796281,166.31071931,200.85996208,2068.47873411,99.25353911,315,미지정,0
389233,1117000000000003578,한강로2가 2-395 도,도,국유지,132.31055442802608,126.97023370125424,37.532584802607346,393.60608373,170.17792145,205.00317286,2072.41229051,99.42410217,315,미지정,0
389234,1117000000000003579,한강로2가 2-87도,도,국유지,19.58527417946607,126.97083166942153,37.533037227397955,323.78502144,97.84710833,134.16869732,1999.61563896,134.35199949,315,미지정,0
389235,1117000000000003580,한강로2가 249-2도,도,국유지,479.3897674824111,126.97001678406235,37.531615600736686,497.02557512,183.83912826,307.33062994,2157.96601919,170.05698544,315,미지정,1
389236,1117000000000003581,한강로2가 289도,도,국유지,38.11119548417628,126.97088011505791,37.53278492329472,346.91742518,112.91878629,157.41190873,2014.64318964,143.41525684,315,미지정,1
389237,1117000000000003582,한강로2가 288도,도,국유지,72.69592614471912,126.97069449189212,37.532586871173784,373.83151183,140.22255642,184.1818048,2041.46222406,134.98748654,315,미지정,0
389238,1117000000000003583,한강로2가 426-2 도,도,국유지,936.4635097300052,126.97121926866566,37.53544581802579,119.12938486,165.36000613,56.43127727,1809.42309583,212.01745763,315,미지정,1
389239,1117000000000003584,한강로2가 426-3 도,도,국유지,467.7897746665403,126.97120143893164,37.53476314104823,152.07031612,145.07526907,81.88120329,1854.79970201,164.08266681,315,미지정,1
389240,1117000000000003585,한강로2가 16-9도,도,국유지,903.9216907983646,126.9661875804737,37.5324367966679,379.48538372,293.51566123,337.98040113,2365.25051055,191.97620807,315,미지정,0
389241,1117000000000003586,한강로2가 15-52 도,도,국유지,15.891701361630112,126.96668366666668,37.53392166666667,255.77216519,133.42076313,242.72875114,2237.15975062,232.82030955,315,미지정,1
389242,1117000000000003587,한강로2가 415도,도,국유지,526.4536867691204,126.96419411513904,37.53436821930609,154.53956415,200.70035429,221.09037363,2606.75040631,331.79590255,315,미지정,1
389243,1117000000000003588,한강로2가 424-4 도,도,국유지,916.3082715378259,126.96905220385291,37.52827650503293,461.68806546,99.02763735,21.53595884,2382.49099025,287.88506857,315,미지정,1
389244,1117000000000003589,한강로2가 54도,도,국유지,424.7253165736329,126.97248639630443,37.53127362357471,481.69952613,229.09819258,322.64785057,2029.74792564,346.00204655,315,미지정,0
389245,1117000000000003590,한강로2가 2-396 도,도,국유지,101.45164627442136,126.96758792626795,37.530303110735076,604.89035709,59.83887437,85.6055689,2501.87230015,239.64705448,315,미지정,0
389246,1117000000000003591,한강로2가 416도,도,국유지,259.7101033506915,126.96465938152973,37.53438824508027,143.20023063,162.64223736,197.18530209,2364.3217174,338.0592677,315,미지정,0
389247,1117000000000003592,한강로2가 331-6도,도,국유지,22.97111453441903,126.96676486781975,37.52818785671578,360.17134654,40.93092204,160.82552938,2262.85883107,341.64891243,315,미지정,0
389248,1117000000000003593,한강로2가 421-2 도,도,국유지,83.92828458547592,126.96652407594,37.52806898418079,339.72050342,63.93843835,181.22652793,2240.53673327,343.96914937,315,미지정,0
389249,1117000000000003594,한강로2가 408-2 도,도,국유지,344.98465604148805,126.96659311078253,37.528025957723116,337.62935815,64.15924643,183.11463987,2239.61445551,350.85695259,315,미지정,0
389250,1117000000000003595,한강로2가 226-4도,도,국유지,1248.8640181629453,126.96701377809421,37.52814452506622,365.44099245,40.74397179,159.29090143,2270.31701421,356.79928108,315,미지정,0
389251,1117000000000003596,한강로2가 352-2도,도,국유지,258.7023294046521,126.96642718242953,37.52785228461636,314.20966792,88.33043737,206.65289672,2215.52565112,362.76865662,315,미지정,0
389252,1117000000000003597,한강로2가 424-5 도,도,국유지,383.78602267615497,126.96716988847135,37.52777066852847,336.52648093,83.7328844,198.18388168,2242.65709984,318.32757942,315,미지정,1
389253,1117000000000003598,한강로2가 427-5 도,도,국유지,195.58040213794447,126.9672779358029,37.52766204358948,331.92350167,97.65442178,175.95470792,2237.74371445,303.04838944,315,미지정,1
389254,1117000000000003599,한강로2가 352-4도,도,국유지,1583.7162941140123,126.96664312408188,37.52780376828179,316.95866641,84.20762887,204.59724893,2220.90440131,375.13180669,315,미지정,1
389255,1117000000000003600,한강로2가 430-1 도,도,국유지,239.1032746322453,126.96661820877785,37.52725526752012,262.18562605,143.15580185,249.04811906,2168.18135542,320.27479272,315,미지정,0
389256,1117000000000003601,한강로2가 409-2 도,도,국유지,1317.797225520946,126.96525663278639,37.52816244280085,326.18592676,88.47720079,243.5993207,2193.86923068,304.36860769,315,미지정,0
389257,1117000000000003602,한강로2가 353-3도,도,국유지,325.0169648639858,126.96626666695845,37.52768450536028,291.7022642,111.71290591,229.53570562,2192.24711012,375.39679852,315,미지정,0
389258,1117000000000003603,한강로2가 355-4도,도,국유지,162.02070445474237,126.96613232875164,37.527544725784644,273.0489775,131.23202869,248.69901137,2172.82766865,386.67061874,315,미지정,0
389259,1117000000000003604,한강로2가 356-1도,도,국유지,147.83487159572542,126.96603881414386,37.52745390386445,260.82247725,144.23666589,261.43196638,2159.92679966,394.20306697,315,미지정,0
389260,1117000000000003605,한강로2가 408-3 도,도,국유지,49.56278295023367,126.96598575669701,37.52739186470704,252.81208253,152.56567329,269.70327633,2151.60868139,399.73630852,315,미지정,1
389261,1117000000000003606,한강로2가 357-3도,도,국유지,2084.9620399326086,126.96618299623647,37.527309301472386,250.25735805,151.16864047,270.49878992,2152.84412088,413.02582044,315,미지정,0
389262,1117000000000003607,한강로2가 357-2도,도,국유지,1100.7519684969448,126.96567724777073,37.527068271653576,210.73432454,197.64477245,280.97460405,2106.77895233,429.61370868,315,미지정,1
389263,1117000000000003608,한강로2가 429-3 도,도,국유지,58.30976252164692,126.96549839404392,37.52632304775526,126.74570762,228.32956818,242.80319651,2027.91028669,375.97186887,315,미지정,1
389264,1117000000000003609,한강로2가 410-2 도,도,국유지,452.3000051914714,126.96525771388701,37.5266278336117,156.19533232,257.58708702,278.54039977,2045.7973444,474.16339482,315,미지정,1
389265,1117000000000003610,한강로2가 218-1도,도,국유지,2458.8471943477634,126.9656314004113,37.52671274449089,171.56210568,232.83721052,257.35225262,2070.91597805,374.82678966,315,미지정,0
389266,1117000000000003611,한강로2가 429 도,도,국유지,3287.4410596248927,126.96588143536712,37.526404947183615,147.96977928,253.38745954,219.05735874,2053.59582218,344.61760782,315,미지정,1
389267,1117000000000003612,한강로2가 425-1 도,도,국유지,124.2889162171632,126.96905756373826,37.52795017375748,427.7551401,100.81746349,26.108266,2353.35169299,252.40453592,315,미지정,1
389268,1117000000000003613,한강로2가 418 도,도,국유지,1659.849888256751,126.96869660485503,37.5278061481674,402.31510286,130.28801844,59.98812598,2321.73740269,246.55926295,315,미지정,0
389269,1117000000000003614,한강로2가 427-4 도,도,국유지,237.32274264283478,126.96685211550675,37.52709894446166,259.24316149,157.1850571,224.45746394,2164.83868703,293.5538554,315,미지정,1
389270,1117000000000003615,한강로2가 427-2 도,도,국유지,119.82598591595888,126.96652602448009,37.52726451754817,259.00423857,144.24771198,253.74920163,2164.67745842,327.73314413,315,미지정,0
389271,1117000000000003616,한강로2가 423-6 도,도,국유지,140.21715672779828,126.96626858703284,37.5278012986648,303.91911534,101.23194024,217.85510891,2203.43500891,363.18565402,315,미지정,0
389272,1117000000000003617,한강로2가 320-1도,도,국유지,36.818114660680294,126.96767836903813,37.529119595656816,488.56598978,11.06525838,53.68600378,2393.24262197,312.06926733,315,미지정,0
389273,1117000000000003618,한강로2가 417-2 도,도,국유지,39.06234927335754,126.97048456726098,37.53362970002511,286.04178923,112.28625253,109.36487409,1981.60976332,91.81067685,315,미지정,0
389274,1117000000000003619,한강로2가 318-1 도,도,국유지,289.04089969582856,126.96775473071308,37.529252475986816,504.7604062,22.81842078,45.6455628,2409.33590558,307.95558297,315,미지정,1
389276,1117000000000003621,한강로2가 320-7 도,도,국유지,137.79573780298233,126.96759039439459,37.52907234124781,480.31928226,6.59420775,55.48103486,2384.69324353,309.73075872,315,미지정,1
389277,1117000000000003622,한강로2가 320-6도,도,국유지,128.47606599330902,126.967512632865,37.52899181877419,469.23002462,15.092582,62.5276801,2373.47866896,310.88500168,315,미지정,0
389278,1117000000000003623,한강로2가 321-4도,도,국유지,132.48867464321665,126.9674409117611,37.52890520570159,457.78759931,26.22556354,71.38257152,2361.96899145,313.29997904,315,미지정,0
389279,1117000000000003624,한강로2가 321-5도,도,국유지,18.870153365889564,126.96737423724112,37.528914551858584,456.084165,28.1127697,70.2515874,2359.76785843,308.51392714,315,미지정,0
389280,1117000000000003625,한강로2가 322-3도,도,국유지,305.4357154467143,126.96730024326564,37.52876984109012,438.78641482,33.33845286,86.69237621,2342.65769266,315.96346811,315,미지정,1
389281,1117000000000003626,한강로2가 408-4 도,도,국유지,46.143048704601824,126.96720151036463,37.52866819134687,424.81405134,25.70381491,99.05426913,2328.47713979,318.86071484,315,미지정,0
389282,1117000000000003627,한강로2가 188-1 도,도,국유지,1953.4439617651515,126.96741172499163,37.52858052437809,424.70967637,13.06457414,107.31175268,2329.99388442,338.25872216,315,미지정,0
389283,1117000000000003628,한강로2가 326-3도,도,국유지,466.0819284953177,126.96706176911744,37.52852018267065,404.65790214,6.60763187,117.73549704,2308.01669413,324.36456362,315,미지정,1
389284,1117000000000003629,한강로2가 330-3도,도,국유지,124.25876735895872,126.96689773882834,37.52832919801042,379.31326648,21.69975274,142.15257938,2282.36848916,333.96255746,315,미지정,0
389285,1117000000000003630,한강로2가 422-2 도,도,국유지,3349.2410766760586,126.96652689908348,37.529300845581396,469.51163296,54.81745882,81.43716154,2358.7730122,226.76202445,315,미지정,0
389286,1117000000000003631,한강로2가 331-11도,도,국유지,18.512267070182133,126.96667243101926,37.52819043746689,357.173302,45.20830759,163.56956293,2258.85746738,337.56392283,315,미지정,0
389287,1117000000000003632,한강로2가 317 도,도,국유지,495.6883646082133,126.96798116136428,37.52948649860967,537.0915138,42.78364,52.27522306,2441.95463855,309.57511857,315,미지정,0
389288,1117000000000003633,한강로2가 2-402 도,도,국유지,309.34338226984255,126.96701772521908,37.53042313906065,601.2067477,105.7988372,102.7585348,2488.69871878,187.59275523,315,미지정,0
389289,1117000000000003634,한강로2가 423-5 도,도,국유지,297.61844442319125,126.965615120414,37.52835191088989,349.90060626,82.28780958,205.78045344,2227.53000481,288.53501716,315,미지정,0
389290,1117000000000003635,한강로2가 420-5 도,도,국유지,1034.7000862165587,126.96611758678057,37.52907847640425,436.92798183,55.55288203,124.30071081,2319.59160345,227.49569985,315,미지정,0
389291,1117000000000003636,한강로2가 420-7 도,도,국유지,13.52861184347421,126.96543866666669,37.52802066666666,311.60077433,107.88856462,242.07985614,2187.81222567,321.94043597,315,미지정,1
389292,1117000000000003637,한강로2가 428-1 도,도,국유지,485.7272481191321,126.96578197627154,37.528519404714054,370.45443556,79.75437474,182.58146622,2250.93749553,274.14850917,315,미지정,1
389293,1117000000000003638,한강로2가 420-8 도,도,국유지,69.2229157058755,126.96582338754251,37.52772259566326,284.36683006,141.95833676,245.57135707,2175.87199202,360.71534483,315,미지정,0
389294,1117000000000003639,한강로2가 408-5 도,도,국유지,672.2486328855739,126.9660201997281,37.52837023178497,358.31843927,74.83047429,178.40359299,2246.83225777,296.3330462,315,미지정,0
389295,1117000000000003640,한강로2가 420-1 도,도,국유지,1154.322442618024,126.9653049480959,37.528022552537976,310.8949882,104.55233131,250.51667928,2182.28413186,320.25198443,315,미지정,0
389296,1117000000000003641,한강로2가 420-2 도,도,국유지,1695.0750233501894,126.9656414319026,37.527717954456094,280.6766631,145.56761127,255.42228218,2167.37031376,357.99281223,315,미지정,0
389297,1117000000000003642,한강로2가 11-25 도,도,국유지,10.089252199977636,126.96679233706045,37.53406515961757,250.54053346,121.38341095,231.795704,2220.53707018,215.81827245,315,미지정,1
389298,1117000000000003643,한강로2가 410도,도,국유지,579.7518444363959,126.96493243805172,37.52763406490961,267.65352246,145.66318949,304.07191413,2128.65886271,361.52774877,315,미지정,0
389299,1117000000000003644,용산동3가 5-44도,도,국유지,74.47220920259133,126.97363422268327,37.53200549239281,411.7323372,198.77063121,294.09918137,1901.34501668,401.24846778,306,미지정,0
389300,1117000000000003645,용산동3가 1-5도,도,국유지,339.30816924758255,126.97511596790451,37.53484364335034,242.30021589,57.07698806,265.70089568,1583.99399826,158.70181069,306,미지정,0
389301,1117000000000003646,용산동3가 6-45 도,도,국유지,1650.3035948295146,126.97642505640958,37.530789255392094,635.57144862,410.4669101,329.03562978,1856.24943705,578.29593738,306,미지정,0
389302,1117000000000003647,용산동3가 6-4도,도,국유지,1268.0874330828665,126.9750090044867,37.532266768340776,430.32642867,240.67992975,276.96458024,1799.71727792,426.62440318,306,미지정,0
389303,1117000000000003648,용산동3가 6-40도,도,국유지,3509.7342062350945,126.97516540933499,37.534313481999845,272.44697781,27.5865641,235.87321472,1622.15744974,207.11879297,306,미지정,0
389304,1117000000000003649,용산동3가 6-43 도,도,국유지,477.27139814622933,126.97540811046255,37.53151917486272,519.88406019,320.42887749,304.09715289,1842.52481577,501.52508714,306,미지정,0
389305,1117000000000003650,용산동3가 6-44 도,도,국유지,903.7922422044212,126.97524939017211,37.53096776438652,568.11595207,382.03461107,360.64409111,1899.85050211,564.09099654,306,미지정,0
389306,1117000000000003651,용산동3가 5-41 도,도,국유지,72.64791331451852,126.97358272885019,37.53156645538226,458.33573981,234.16058511,331.32576292,1940.75875787,414.26390817,306,미지정,0
389307,1117000000000003652,용산동3가 6-21도,도,국유지,174.23651148250792,126.97277187333668,37.531039503481395,508.02712356,259.41365553,354.54515904,2032.04639692,381.69750076,306,미지정,0
389308,1117000000000003653,용산동3가 6-13도,도,국유지,54.46546093886718,126.97332872121157,37.531105541906825,505.02594056,268.17579303,365.5063074,1994.09074771,418.35572133,306,미지정,0
389309,1117000000000003654,용산동3가 1-95도,도,국유지,351.0366568113677,126.9752384415165,37.534614083079504,262.17980217,30.00098465,243.60355113,1593.9985466,174.45878235,306,미지정,0
389310,1117000000000003655,용산동3가 1-92도,도,국유지,2923.566558948951,126.97561983581691,37.533561381251836,354.20439502,94.86629593,181.34477622,1655.61124498,274.69792045,306,미지정,0
389311,1117000000000003656,용산동3가 6-42 도,도,국유지,12229.28369506041,126.97584001006618,37.52968696754369,719.15601987,524.85806802,461.6940846,1986.89652773,700.8680513,306,미지정,0
389312,1117000000000003657,용산동3가 1-7도,도,국유지,5365.978810889646,126.97817889509204,37.534599752632,510.01537004,241.70044086,121.45755381,1422.21838402,164.21930713,306,미지정,0
389313,1117000000000003658,용산동3가 1-6도,도,국유지,712.7901569246314,126.9754690122507,37.53462796091978,280.17257662,24.66559795,226.60195277,1578.47826103,164.29481564,306,미지정,0
389314,1117000000000003659,용산동3가 1-93도,도,국유지,548.4627470704727,126.97620486509392,37.5342081448416,358.66775045,69.81162141,147.03359805,1567.63303691,198.44557621,306,미지정,0
389315,1117000000000003660,용산동3가 5-6도,도,국유지,136.79921662609559,126.9738037230668,37.53216732505079,398.19017351,197.23321255,290.13019174,1877.97459395,473.97041896,306,미지정,0
389316,1117000000000003661,용산동5가 19-551도,도,국유지,2267.4856811584905,126.97327327549439,37.52260575569382,286.94784952,9.67421024,120.29641857,2190.62081566,416.86240352,339,미지정,1
389317,1117000000000003662,용산동5가 23-1도,도,국유지,89.6543104458251,126.97222698522654,37.52261418796964,354.30436004,81.89691584,40.86636804,2117.8519532,352.94892833,339,미지정,1
389318,1117000000000003663,용산동5가 17-108도,도,국유지,375.1698928643018,126.97480742773085,37.52240137189781,202.75664735,91.51497893,266.58431255,2287.80996924,366.91591099,339,미지정,0
389319,1117000000000003664,용산동5가 17-97도,도,국유지,16.482803244434763,126.97442525,37.52234914186509,208.19127457,94.92073748,242.63403659,2256.67814761,398.31256528,339,미지정,0
389320,1117000000000003665,용산동5가 17-35도,도,국유지,152.6570787166711,126.97421007417756,37.52241029492163,222.50149546,76.18688449,198.89668318,2244.95145439,418.37631348,339,미지정,0
389321,1117000000000003666,용산동5가 17-32도,도,국유지,210.21887657837942,126.9737188075825,37.52255184695743,258.31607082,30.81265411,157.44103123,2218.76157048,450.63887479,339,미지정,0
389322,1117000000000003667,용산동5가 24-3 도,도,국유지,3615.2749133211328,126.97201384605933,37.52371438399307,452.8195987,135.43574665,155.75060583,2181.40684921,252.32583649,339,미지정,0
389323,1117000000000003668,용산동5가 2-60 도,도,국유지,139.33083296008408,126.96964588227007,37.5265313050744,316.16673331,79.72645522,182.56767168,2260.41491135,88.46715955,339,미지정,0
389324,1117000000000003669,용산동5가 19-394도,도,국유지,210.2565302401781,126.97221704635142,37.52313492776651,393.47240733,117.17134932,94.08331931,2153.47661905,308.78671198,339,미지정,0
389325,1117000000000003670,용산동5가 17-105도,도,국유지,139.6814858596772,126.97422064116972,37.52258057612793,239.04865195,75.15109044,201.74919427,2256.62595731,422.20497994,339,미지정,0
389326,1117000000000003671,용산동5가 19-391도,도,국유지,883.696972290054,126.9726280357163,37.52293609713266,352.3159707,77.43888155,90.85329524,2167.82652069,350.13027164,339,미지정,0
389327,1117000000000003672,용산동5가 17-101도,도,국유지,153.41695301700383,126.9739788604485,37.52264797080641,255.39302844,54.52407062,182.02437211,2243.63119238,462.23919879,339,미지정,0
389328,1117000000000003673,용산동5가 19-519도,도,국유지,18.773573950398713,126.97332444386377,37.52285200531312,305.64912404,31.99977846,134.42597561,2210.69292534,402.57942853,339,미지정,0
389329,1117000000000003674,용산동5가 31-1 도,도,국유지,98.44826694647782,126.9692572599568,37.52777441896695,416.34721851,99.79648642,40.90484913,2348.06581475,229.74506328,339,미지정,1
389330,1117000000000003675,용산동5가 19-1도,도,국유지,2582.677723472938,126.97086666900796,37.52350327557914,323.80290687,139.23334943,119.15187234,2090.18920416,204.0918935,339,미지정,0
389331,1117000000000003676,용산동5가 17-27도,도,국유지,1501.0895872848923,126.97546316223092,37.52203221568583,155.9091433,27.13672268,249.15284293,2313.56891232,301.33669823,339,미지정,1
389332,1117000000000003677,용산동5가 17-12도,도,국유지,707.1272248970345,126.97575546017835,37.522109235826385,167.78672781,11.35134493,224.22143123,2339.94667639,277.74672224,339,미지정,1
389333,1117000000000003678,용산동5가 22-1도,도,국유지,17.071632587350905,126.97533181724143,37.521631805364,111.27507301,5.88995134,256.28437533,2280.03090797,308.24153003,339,미지정,1
389334,1117000000000003679,용산동5가 19-781 도,도,국유지,3129.1367503574584,126.97453261702758,37.52875528696006,781.06983737,400.39515172,473.78737028,2136.90560367,520.11013997,339,미지정,0
389335,1117000000000003680,용산동5가 30-3 도,도,국유지,923.4829521786305,126.96947234905215,37.528693679534925,517.92246642,62.17919848,64.89924469,2441.74969882,327.21353563,339,미지정,0
389336,1117000000000003681,용산동5가 30-2 도,도,국유지,853.8202533388976,126.9697862279723,37.528797948277955,539.16367123,45.09627999,87.9210423,2393.55795896,336.10977802,339,미지정,0
389337,1117000000000003682,용산동5가 19-568도,도,국유지,1928.1456808929215,126.97308858577259,37.52285253310453,318.45214666,40.40937357,116.1698209,2194.17610728,386.50359049,339,미지정,1
389338,1117000000000003683,용산동5가 19-390도,도,국유지,78.02727909944952,126.97166231508022,37.5233818068234,395.11123555,120.80478419,121.7225477,2133.73403598,255.3944926,339,미지정,0
389339,1117000000000003684,용산동5가 19-2도,도,국유지,600.5456659796182,126.97184897878924,37.5232097758954,422.71040413,107.44415326,100.1945713,2133.83975345,280.62990666,339,미지정,0
389340,1117000000000003685,용산동5가 27 도,도,국유지,48.23327425122261,126.96922133492659,37.52774554842536,412.13771125,104.30451302,44.03189187,2343.60035137,227.16950187,339,미지정,1
389341,1117000000000003686,용산동5가 17-4도,도,국유지,338.3959594313055,126.9768287356905,37.521613780065046,169.23431273,119.70217521,135.05569737,2749.09735003,175.92640658,339,미지정,1
389342,1117000000000003687,용산동5가 19-517도,도,국유지,20.196174717741087,126.9731078424419,37.5229173125253,322.99920448,45.38513861,121.45715192,2199.9176443,383.16332745,339,미지정,0
389343,1117000000000003688,용산동5가 19-3도,도,국유지,15374.91722455807,126.97558163841789,37.52686560036511,692.38081669,518.23005584,414.51136445,2267.1494444,508.26016174,339,미지정,1
