"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","링크 WKT","링크 ID","링크 유형 코드","시작노드 ID","종료노드 ID","링크 길이","시군구코드","시군구명","읍면동코드","읍면동명","지하철역코드","지하철역명","리프트","엘리베이터"
"LINK","","0","","LINESTRING(127.05767781881038 37.58983471678499,127.05760728572423 37.58992160834948)","25626","1000","212492","16585","11.4810","1123000000","동대문구","1123010900","휘경동","116","회기","0","0"
"LINK","","0","","LINESTRING(127.03631636277315 37.58949937186476,127.03639312617211 37.58931144512849)","84807","1000","212558","67321","21.9320","1123000000","동대문구","1123010300","제기동","113","고려대(종암)","0","0"
"LINK","","0","","LINESTRING(127.04538613172966 37.579921382635426,127.04548830958844 37.579954771304614,127.04533607086644 37.58022716425751)","223586","1000","73278","212817","42.8450","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.05318543266065 37.566762738580735)","212491","0","","0","","","","","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"LINK","","0","","LINESTRING(127.0520998273429 37.56756800416383,127.05226233674318 37.56745158724418)","145857","1000","212358","186709","19.3150","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"LINK","","0","","LINESTRING(127.05359406901086 37.56645968713074,127.05318543266065 37.566762738580735)","136824","1000","1788","212491","49.3420","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"NODE","POINT(127.04711746390518 37.58032577306867)","152418","1","","0","","","","","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.05194101204941 37.56744069728386)","212496","0","","0","","","","","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"NODE","POINT(127.02491682466227 37.57636252789299)","152586","0","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","1"
"LINK","","0","","LINESTRING(127.0520998273429 37.56756800416383,127.05172913508541 37.56784507917994)","134157","1000","212358","1064","44.9240","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"LINK","","0","","LINESTRING(127.05318543266065 37.566762738580735,127.05305384668958 37.56685813524821)","134758","1000","212491","19794","15.7240","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"LINK","","0","","LINESTRING(127.04355857530027 37.579536699176344,127.0434982544417 37.57964885911792)","154127","1000","212665","212710","13.5410","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"LINK","","0","","LINESTRING(127.05215322400939 37.56728271580167,127.05234352726829 37.56744967362509)","31032","1000","211789","212130","25.0210","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"NODE","POINT(127.06758836424252 37.60302158238371)","44","0","","0","","","","","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"NODE","POINT(127.06823811152621 37.602664200129546)","212856","0","","0","","","","","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"NODE","POINT(127.06446276096813 37.5617498154672)","212478","0","","0","","","","","1123000000","동대문구","1123010600","장안동","185","장한평","0","0"
"NODE","POINT(127.06447321915972 37.561917952796634)","212476","0","","0","","","","","1123000000","동대문구","1123010600","장안동","185","장한평","0","0"
"NODE","POINT(127.03650653399929 37.59023850533024)","212469","0","","0","","","","","1123000000","동대문구","1123010300","제기동","113","고려대(종암)","0","0"
"NODE","POINT(127.06771491268182 37.60300549023825)","212468","0","","0","","","","","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"NODE","POINT(127.06437092436406 37.56175608746401)","212407","0","","0","","","","","1123000000","동대문구","1123010600","장안동","185","장한평","0","1"
"LINK","","0","","LINESTRING(127.03587816551978 37.578305768498645,127.03607822601012 37.57829530250873)","249014","1000","211739","210485","17.7100","1123000000","동대문구","1123010300","제기동","118","제기동","0","0"
"LINK","","0","","LINESTRING(127.05849295309662 37.58977013043273,127.05820107478802 37.58962620458116)","217210","1000","16598","211692","30.3270","1123000000","동대문구","1123010900","휘경동","116","회기","0","0"
"LINK","","0","","LINESTRING(127.04766225318089 37.58000426110534,127.04786635103056 37.579901194929214)","14383","1000","211551","211786","21.3510","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"LINK","","0","","LINESTRING(127.0459717443744 37.580512983930454,127.04575620018434 37.58071445779205)","20190","1000","211322","211738","29.3690","1123000000","동대문구","1123010700","청량리동","115","청량리(서울시립대입구)","0","0"
"LINK","","0","","LINESTRING(127.04533607086644 37.58022716425751,127.0457473774267 37.58039406784098,127.0459717443744 37.580512983930454)","23849","1000","212817","211322","64.5920","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"LINK","","0","","LINESTRING(127.04355857530027 37.579536699176344,127.04383467700616 37.57962356090311,127.04385784866335 37.5795713810368)","35637","1000","212665","211810","32.3670","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"LINK","","0","","LINESTRING(127.0476910363775 37.58004773144135,127.04711746390518 37.58032577306867)","45500","1000","211785","152418","59.3220","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"LINK","","0","","LINESTRING(127.04575620018434 37.58071445779205,127.04572743465097 37.5806984492704,127.04553036598423 37.580671963022574)","51587","1000","211738","405","20.7540","1123000000","동대문구","1123010700","청량리동","115","청량리(서울시립대입구)","0","0"
"LINK","","0","","LINESTRING(127.04575620018434 37.58071445779205,127.04598770438594 37.58087088732708)","70458","1000","211738","406","26.8250","1123000000","동대문구","1123010700","청량리동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.05816854361002 37.58960608873551)","211558","0","","0","","","","","1123000000","동대문구","1123010900","휘경동","116","회기","0","1"
"NODE","POINT(127.02460623327855 37.57621841591139)","209738","1","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.03650653399929 37.59023850533024,127.03650583974273 37.59044422798005)","33168","1000","212469","210367","22.8330","1123000000","동대문구","1123010300","제기동","113","고려대(종암)","0","0"
"LINK","","0","","LINESTRING(127.02500521631686 37.57605494686607,127.02504547644624 37.57606866948709)","274544","1000","212748","211678","3.8690","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.06786513132201 37.60292301740938,127.06782994288068 37.60297567348668)","33470","1000","212590","7","6.6190","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"NODE","POINT(127.03781482316968 37.57423191581564)","210396","1","","0","","","","","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"NODE","POINT(127.0526745059864 37.566894642257466)","212097","0","","0","","","","","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"LINK","","0","","LINESTRING(127.04786635103056 37.579901194929214,127.04781473542477 37.57981700525034)","75354","1000","211786","211806","10.3970","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.02615819789544 37.574068011755806)","209966","0","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","1"
"LINK","","0","","LINESTRING(127.05767781881038 37.58983471678499,127.05768647925842 37.58987705017922)","106444","1000","212492","212463","4.7600","1123000000","동대문구","1123010900","휘경동","116","회기","0","0"
"LINK","","0","","LINESTRING(127.03652082871471 37.59006457335678,127.03655525932943 37.589899789224184,127.03658603582294 37.58976908962267)","39711","1000","212158","42591","33.2990","1123000000","동대문구","1123010300","제기동","113","고려대(종암)","0","0"
"LINK","","0","","LINESTRING(127.05820107478802 37.58962620458116,127.05816854361002 37.58960608873551)","121608","1000","211692","211558","3.6390","1123000000","동대문구","1123010900","휘경동","116","회기","0","0"
"LINK","","0","","LINESTRING(127.05820107478802 37.58962620458116,127.05813498746416 37.58970175832286,127.05814942937391 37.58978184942265,127.05814949703161 37.58986881316284,127.05803241857839 37.590017624603114,127.05767781881038 37.58983471678499)","125933","1000","211692","212492","85.6580","1123000000","동대문구","1123010900","휘경동","116","회기","0","0"
"NODE","POINT(127.02658665535199 37.57416632268835)","209969","1","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.06325595281248 37.59542489352911)","2960","1","","0","","","","","1123000000","동대문구","1123011000","이문동","114","외대앞","0","0"
"LINK","","0","","LINESTRING(127.06758836424252 37.60302158238371,127.06754160672257 37.60300444528811)","266169","1000","44","212548","4.5460","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"LINK","","0","","LINESTRING(127.06771491268182 37.60300549023825,127.06758836424252 37.60302158238371)","280794","1000","212468","44","11.3170","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"LINK","","0","","LINESTRING(127.06823811152621 37.602664200129546,127.06854013427137 37.602662880860905)","219944","1000","212856","3373","26.6700","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"LINK","","0","","LINESTRING(127.06782994288068 37.60297567348668,127.06771491268182 37.60300549023825)","177633","1000","7","212468","10.6830","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"LINK","","0","","LINESTRING(127.06823811152621 37.602664200129546,127.06824612821525 37.6026132044601)","179044","1000","212856","212825","5.7040","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"LINK","","0","","LINESTRING(127.06778241404646 37.602755164239916,127.06782994288068 37.60297567348668)","137576","1000","3336","7","24.8310","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"LINK","","0","","LINESTRING(127.06771491268182 37.60300549023825,127.06773221483566 37.60305353912726,127.06823558836417 37.60305096065309,127.06823811152621 37.602664200129546)","85984","1000","212468","212856","92.9250","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"NODE","POINT(127.0381438572388 37.573621554098395)","212683","0","","0","","","","","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"NODE","POINT(127.03658603582294 37.58976908962267)","42591","1","","0","","","","","1123000000","동대문구","1123010300","제기동","113","고려대(종암)","0","0"
"NODE","POINT(127.0234294596715 37.57592711266824)","142","0","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.0262301707611 37.57432431077344)","209970","1","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.03607822601012 37.57829530250873)","210485","1","","0","","","","","1123000000","동대문구","1123010300","제기동","118","제기동","0","0"
"NODE","POINT(127.03349706783273 37.57803102863125)","210120","1","","0","","","","","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"NODE","POINT(127.03395714731701 37.57804005128413)","210115","1","","0","","","","","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"NODE","POINT(127.02504547644624 37.57606866948709)","211678","0","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.03347130179364 37.578283917962715)","210093","1","","0","","","","","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"LINK","","0","","LINESTRING(127.05303295998266 37.5666277839359,127.0526745059864 37.566894642257466)","228265","1000","212481","212097","43.3600","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"LINK","","0","","LINESTRING(127.06758836424252 37.60302158238371,127.0675270389169 37.60279905938787)","8122","1000","44","17274","25.2840","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"LINK","","0","","LINESTRING(127.03537835486746 37.5780522207995,127.03557612021031 37.578054122154576)","9521","1000","210406","212774","17.4710","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"LINK","","0","","LINESTRING(127.03349706783273 37.57803102863125,127.03371568075386 37.57803407144819)","65259","1000","210120","211822","19.3140","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"LINK","","0","","LINESTRING(127.03389119961632 37.578288047472896,127.03375892750508 37.57828808537374)","82862","1000","212166","211733","11.6840","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"LINK","","0","","LINESTRING(127.03557612021031 37.578054122154576,127.03558767764554 37.578170833451,127.03587810073272 37.57817074554049,127.03587816551978 37.578305768498645)","83952","1000","212774","211739","53.6340","1123000000","동대문구","1123010300","제기동","118","제기동","0","0"
"LINK","","0","","LINESTRING(127.03375892750508 37.57828808537374,127.03376046869968 37.57837228457723)","102819","1000","211733","211699","9.3460","1123000000","동대문구","1123010300","제기동","118","제기동","0","0"
"NODE","POINT(127.03783483003035 37.57399390263488)","210386","1","","0","","","","","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"NODE","POINT(127.03537835486746 37.5780522207995)","210406","1","","0","","","","","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"NODE","POINT(127.06514844976186 37.56193231295011)","3259","1","","0","","","","","1123000000","동대문구","1123010600","장안동","185","장한평","0","0"
"NODE","POINT(127.06461375521623 37.56196464621911)","3256","1","","0","","","","","1123000000","동대문구","1123010600","장안동","185","장한평","0","0"
"NODE","POINT(127.06429743103938 37.5618595464781)","3254","1","","0","","","","","1123000000","동대문구","1123010600","장안동","185","장한평","0","0"
"NODE","POINT(127.03578954510888 37.57804751980171)","210407","1","","0","","","","","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"NODE","POINT(127.05820107478802 37.58962620458116)","211692","0","","0","","","","","1123000000","동대문구","1123010900","휘경동","116","회기","0","0"
"NODE","POINT(127.04618066402911 37.580453803257114)","445","1","","0","","","","","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.04677520228029 37.58021377150021)","408","0","","0","","","","","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","1"
"NODE","POINT(127.06854013427137 37.602662880860905)","3373","1","","0","","","","","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"NODE","POINT(127.03557612021031 37.578054122154576)","212774","0","","0","","","","","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"NODE","POINT(127.0386429083674 37.574215627970545)","210383","1","","0","","","","","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"LINK","","0","","LINESTRING(127.05194101204941 37.56744069728386,127.0520998273429 37.56756800416383)","58591","1000","212496","212358","19.9120","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"NODE","POINT(127.05303295998266 37.5666277839359)","212481","0","","0","","","","","1123000000","동대문구","1123010500","답십리동","178","답십리","1","0"
"LINK","","0","","LINESTRING(127.02640776983225 37.57424441714274,127.0262301707611 37.57432431077344)","43878","1000","212157","209970","18.0210","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.0234294596715 37.57592711266824,127.02339275520583 37.576031003483806)","55206","1000","142","152584","11.9780","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.05767781881038 37.58983471678499)","212492","0","","0","","","","","1123000000","동대문구","1123010900","휘경동","116","회기","0","0"
"NODE","POINT(127.0675270389169 37.60279905938787)","17274","1","","0","","","","","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"NODE","POINT(127.06286188715393 37.595383910738065)","94789","1","","0","","","","","1123000000","동대문구","1123011000","이문동","114","외대앞","0","0"
"NODE","POINT(127.03631636277315 37.58949937186476)","212558","0","","0","","","","","1123000000","동대문구","1123010300","제기동","113","고려대(종암)","0","0"
"LINK","","0","","LINESTRING(127.02493916694958 37.57630898721379,127.02491682466227 37.57636252789299)","72545","1000","212858","152586","6.2620","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.02504547644624 37.57606866948709,127.02544167420558 37.57618142016173)","62449","1000","211678","67541","37.1680","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.05305384668958 37.56685813524821)","19794","1","","0","","","","","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"LINK","","0","","LINESTRING(127.0262984543524 37.57409339878441,127.02615819789544 37.574068011755806)","95905","1000","211843","209966","12.7060","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.02493916694958 37.57630898721379,127.02533090185523 37.576417364387204)","99267","1000","212858","67538","36.6350","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.02624732233072 37.57403824112639,127.0262984543524 37.57409339878441)","103383","1000","209944","211843","7.6080","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.02500521631686 37.57605494686607,127.02503172066444 37.57600320501859)","117046","1000","212748","209740","6.2020","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.02468953604652 37.5759643721387,127.02500521631686 37.57605494686607)","142428","1000","209734","212748","29.6430","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.03794868979014 37.57431732911211)","212798","0","","0","","","","","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"NODE","POINT(127.04533607086644 37.58022716425751)","212817","0","","0","","","","","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.06754160672257 37.60300444528811)","212548","0","","0","","","","","1123000000","동대문구","1123011000","이문동","112","신이문","0","1"
"NODE","POINT(127.03650583974273 37.59044422798005)","210367","1","","0","","","","","1123000000","동대문구","1123010300","제기동","113","고려대(종암)","0","0"
"NODE","POINT(127.04786635103056 37.579901194929214)","211786","0","","0","","","","","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.05215322400939 37.56728271580167)","211789","0","","0","","","","","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"NODE","POINT(127.0432097771279 37.57942501739986)","4912","1","","0","","","","","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.03796168428337 37.574664400191196)","4834","1","","0","","","","","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"LINK","","0","","LINESTRING(127.03371568075386 37.57803407144819,127.03395714731701 37.57804005128413)","144496","1000","211822","210115","21.3400","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"LINK","","0","","LINESTRING(127.03652082871471 37.59006457335678,127.0365943725265 37.59008389567485)","218309","1000","212158","211849","6.8400","1123000000","동대문구","1123010300","제기동","113","고려대(종암)","0","0"
"LINK","","0","","LINESTRING(127.03631636277315 37.58949937186476,127.03608337413858 37.58941705657433,127.03589558477795 37.589291000796294)","115630","1000","212558","210348","44.2130","1123000000","동대문구","1123010300","제기동","113","고려대(종암)","0","0"
"LINK","","0","","LINESTRING(127.03375892750508 37.57828808537374,127.03347130179364 37.578283917962715)","193876","1000","211733","210093","25.4110","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"NODE","POINT(127.03812116746535 37.57423488658531)","212384","0","","0","","","","","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"LINK","","0","","LINESTRING(127.02504547644624 37.57606866948709,127.02493916694958 37.57630898721379)","151299","1000","211678","212858","28.2770","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.0234294596715 37.57592711266824,127.02355303801741 37.57572569778443)","160791","1000","142","212180","24.8780","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.03371568075386 37.57803407144819,127.03371572099782 37.57812332391652,127.03389688003121 37.57813242613706,127.03389119961632 37.578288047472896)","198670","1000","211822","212166","43.2200","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"LINK","","0","","LINESTRING(127.03557612021031 37.578054122154576,127.03578954510888 37.57804751980171)","218577","1000","212774","210407","18.8670","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"NODE","POINT(127.03376046869968 37.57837228457723)","211699","0","","0","","","","","1123000000","동대문구","1123010300","제기동","118","제기동","0","1"
"LINK","","0","","LINESTRING(127.0381438572388 37.573621554098395,127.03825443409897 37.57361844902175)","56061","1000","212683","31305","9.7740","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"LINK","","0","","LINESTRING(127.03812116746535 37.57423488658531,127.03810385488329 37.574115888790736)","83554","1000","212384","212509","13.2960","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"NODE","POINT(127.02500521631686 37.57605494686607)","212748","0","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.04849608054133 37.57959574963436)","16233","1","","0","","","","","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.0520998273429 37.56756800416383)","212358","0","","0","","","","","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"NODE","POINT(127.0459717443744 37.580512983930454)","211322","0","","0","","","","","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.06786513132201 37.60292301740938)","212590","0","","0","","","","","1123000000","동대문구","1123011000","이문동","112","신이문","0","1"
"NODE","POINT(127.02339275520583 37.576031003483806)","152584","0","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","1"
"NODE","POINT(127.03375892750508 37.57828808537374)","211733","0","","0","","","","","1123000000","동대문구","1123010200","용두동","118","제기동","0","0"
"NODE","POINT(127.03809217991783 37.57377490207991)","212651","0","","0","","","","","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"NODE","POINT(127.05849295309662 37.58977013043273)","16598","1","","0","","","","","1123000000","동대문구","1123010900","휘경동","116","회기","0","0"
"NODE","POINT(127.05760728572423 37.58992160834948)","16585","1","","0","","","","","1123000000","동대문구","1123010900","휘경동","116","회기","0","0"
"NODE","POINT(127.03810385488329 37.574115888790736)","212509","0","","0","","","","","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"NODE","POINT(127.04598770438594 37.58087088732708)","406","1","","0","","","","","1123000000","동대문구","1123010700","청량리동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.04538613172966 37.579921382635426)","73278","1","","0","","","","","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"LINK","","0","","LINESTRING(127.04786635103056 37.579901194929214,127.04849608054133 37.57959574963436)","166635","1000","211786","16233","65.1410","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.0365943725265 37.59008389567485)","211849","0","","0","","","","","1123000000","동대문구","1123010300","제기동","113","고려대(종암)","0","1"
"LINK","","0","","LINESTRING(127.0381438572388 37.573621554098395,127.03827615974207 37.57369703266102)","94935","1000","212683","212502","14.3800","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"NODE","POINT(127.0262984543524 37.57409339878441)","211843","0","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.06523180457592 37.56177571118046)","212504","0","","0","","","","","1123000000","동대문구","1123010600","장안동","185","장한평","0","0"
"NODE","POINT(127.03827615974207 37.57369703266102)","212502","0","","0","","","","","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","1"
"NODE","POINT(127.04355857530027 37.579536699176344)","212665","0","","0","","","","","1123000000","동대문구","1123010400","전농동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.02503172066444 37.57600320501859)","209740","0","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","1"
"NODE","POINT(127.05226233674318 37.56745158724418)","186709","1","","0","","","","","1123000000","동대문구","1123010500","답십리동","178","답십리","0","0"
"NODE","POINT(127.02544167420558 37.57618142016173)","67541","1","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.02354448968843 37.575972860302265)","209719","1","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.02468953604652 37.5759643721387)","209734","1","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"NODE","POINT(127.04575620018434 37.58071445779205)","211738","0","","0","","","","","1123000000","동대문구","1123010700","청량리동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.06778241404646 37.602755164239916)","3336","1","","0","","","","","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"NODE","POINT(127.06704716460443 37.600792037825464)","3306","1","","0","","","","","1123000000","동대문구","1123011000","이문동","112","신이문","0","0"
"NODE","POINT(127.06532225128753 37.56164864769192)","3260","1","","0","","","","","1123000000","동대문구","1123010600","장안동","185","장한평","0","0"
"NODE","POINT(127.03587816551978 37.578305768498645)","211739","0","","0","","","","","1123000000","동대문구","1123010300","제기동","118","제기동","0","0"
"NODE","POINT(127.02533090185523 37.576417364387204)","67538","1","","0","","","","","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.02493916694958 37.57630898721379,127.02460623327855 37.57621841591139)","193417","1000","212858","209738","31.0800","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.02355303801741 37.57572569778443,127.02348977169699 37.57570053660308)","185720","1000","212180","212705","6.2480","1123000000","동대문구","1123010100","신설동","119","신설동","0","0"
"LINK","","0","","LINESTRING(127.03810385488329 37.574115888790736,127.03794859456454 37.57412966996195)","121102","1000","212509","212081","13.8000","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"LINK","","0","","LINESTRING(127.06446276096813 37.5617498154672,127.06450310151035 37.56185735439999,127.06447321915972 37.561917952796634)","74567","1000","212478","212476","19.6820","1123000000","동대문구","1123010600","장안동","185","장한평","0","0"
"LINK","","0","","LINESTRING(127.06447321915972 37.561917952796634,127.06461375521623 37.56196464621911)","74246","1000","212476","3256","13.4550","1123000000","동대문구","1123010600","장안동","185","장한평","0","0"
"LINK","","0","","LINESTRING(127.03783483003035 37.57399390263488,127.03809217991783 37.57377490207991)","138176","1000","210386","212651","33.2810","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"LINK","","0","","LINESTRING(127.03794868979014 37.57431732911211,127.03781482316968 37.57423191581564)","167452","1000","212798","210396","15.1560","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"LINK","","0","","LINESTRING(127.03794868979014 37.57431732911211,127.03796168428337 37.574664400191196)","211789","1000","212798","4834","38.5380","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"LINK","","0","","LINESTRING(127.03794859456454 37.57412966996195,127.03794868979014 37.57431732911211)","213034","1000","212081","212798","20.8280","1123000000","동대문구","1123010200","용두동","117","용두(동대문구청)","0","0"
"NODE","POINT(127.03570724635307 37.57820616282929)","210483","0","","0","","","","","1123000000","동대문구","1123010300","제기동","118","제기동","0","0"
"NODE","POINT(127.0434982544417 37.57964885911792)","212710","0","","0","","","","","1123000000","동대문구","1123010300","제기동","115","청량리(서울시립대입구)","0","0"
"NODE","POINT(127.08838427900704 37.58084683486751)","82386","1","","0","","","","","1126000000","중랑구","1126010100","면목동","298","사가정","0","0"
"NODE","POINT(127.07522419415147 37.59486558329939)","93730","1","","0","","","","","1126000000","중랑구","1126010300","중화동","296","중랑","0","0"
"LINK","","0","","LINESTRING(127.0778548663921 37.611210473213106,127.07791146996952 37.611628811125996)","14416","1000","212267","43835","46.6990","1126000000","중랑구","1126010400","묵동","297","먹골","0","0"
"LINK","","0","","LINESTRING(127.07806061432497 37.609892154353815,127.07812236344874 37.60972920674099)","413","1000","212272","43952","18.8890","1126000000","중랑구","1126010400","묵동","297","먹골","0","0"
"NODE","POINT(127.09231754650874 37.616918878344435)","212304","0","","0","","","","","1126000000","중랑구","1126010600","신내동","294","봉화산(서울의료원)","0","0"
"NODE","POINT(127.09242515713647 37.617083566782085)","212302","0","","0","","","","","1126000000","중랑구","1126010600","신내동","294","봉화산(서울의료원)","0","1"
