"기준일ID","시간대구분","행정동코드","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"20260526","19","11170640","7037.1275","195.1468","68.2478","79.1863","165.1458","224.1448","236.106","356.9247","416.7758","387.6278","274.6743","347.7687","277.082","167.7865","359.1691","103.9041","47.2292","73.9644","203.8849","222.2563","264.9102","358.9415","285.8911","315.0055","286.1265","253.7542","236.5725","213.0946","615.8057",""
"20260526","19","11170650","9829.3118","163.7329","87.6763","183.5647","506.4391","568.2595","551.0057","680.9767","498.3493","577.5787","345.9242","320.4851","174.7279","131.3187","309.8232","101.7506","45.2227","179.9303","500.9171","625.1899","483.4192","543.6121","455.4856","380.9811","314.4837","292.2839","187.6531","153.5836","464.9366",""
"20260526","19","11170660","10054.0726","250.127","113.4295","164.0144","269.185","357.1361","418.5975","575.6345","609.6688","505.2565","417.241","339.717","180.2086","167.9164","394.9218","260.5346","128.3517","131.9342","295.1652","456.1116","527.7555","669.4349","520.6113","532.8511","457.5658","334.6167","281.145","195.3035","499.6371",""
"20260526","19","11170685","28728.6576","589.7002","253.1307","346.5027","870.6626","1252.1205","1228.7543","1630.2454","1672.2446","1563.5441","1281.1053","1007.3462","631.7149","376.5177","736.6373","553.1453","247.4347","442.2023","1430.8486","1854.29","1614.364","1944.9654","1602.8512","1377.6363","1038.6785","926.5651","656.7002","444.9376","1153.8126",""
"20260526","19","11170690","13317.8542","445.8876","321.5365","369.1711","283.437","321.5675","368.0898","557.8913","608.8706","778.3121","582.9548","598.5978","470.0188","298.4509","601.8022","404.2398","258.2639","248.8226","337.3044","403.2512","445.884","571.352","615.4324","726.5029","575.6343","571.9509","424.993","280.6184","847.0175",""
"20260526","19","11170700","6362.9707","152.6569","103.6832","221.4221","208.7109","229.3519","229.0697","263.3824","292.155","347.0297","320.1032","286.3341","224.5565","114.6796","228.7975","150.1269","95.8047","81.1628","167.9693","217.1154","222.8645","261.0849","295.0027","286.813","266.718","244.0261","251.3431","176.7754","424.2309",""
"20260526","20","11170510","11521.6034","427.8298","236.4499","375.9437","204.6308","393.5906","452.2954","576.3608","457.4959","532.3275","363.4701","398.964","373.2883","224.943","478.1959","452.61","239.2024","222.3123","359.4699","433.6698","457.1828","599.3955","451.3851","442.7576","379.5034","442.2452","380.4604","321.355","844.2672",""
"20260526","20","11170520","11733.8878","345.8718","185.9655","318.7665","346.8176","513.3248","515.3269","602.1881","521.3084","533.4172","412.193","353.5729","215.4684","191.0319","437.0981","300.6033","169.9062","331.1746","400.3308","599.7579","621.9715","629.7667","517.9993","562.5781","366.3534","335.5273","277.7759","254.1174","873.6745",""
"20260526","20","11170530","15682.0065","183.7595","88.6672","308.5987","405.2437","739.2367","940.6724","955.7199","842.1278","792.7866","802.6413","668.905","519.943","303.6611","537.5139","181.966","82.8464","276.917","844.0904","993.1568","873.8686","805.3663","626.7415","656.5491","533.9181","483.1787","358.7745","268.9811","606.176",""
"20260526","20","11170555","23185.6456","318.6788","229.4486","488.1897","589.4915","836.467","1006.4259","1037.1638","859.6411","864.3231","889.4636","756.2963","539.5572","375.7166","648.1183","285.8574","154.945","1106.7338","3051.7976","1637.1201","1103.3301","1140.4752","833.4002","866.6898","723.6086","741.6123","633.2866","397.0805","1070.7266",""
"20260526","20","11170560","17488.797","711.0373","227.1954","248.4378","295.9563","547.2272","785.2376","1099.9314","939.9964","829.4386","712.8939","599.5723","417.844","214.7302","488.744","679.4417","201.1992","243.2984","705.1562","950.3165","1131.8596","1198.3236","848.9239","718.158","692.408","571.2471","463.6424","283.597","682.9825",""
"20260526","20","11170570","12916.7375","474.9169","212.3549","174.1458","206.1853","371.959","522.5651","635.1219","550.6788","646.9887","434.8475","531.7785","389.7777","254.8843","568.4098","282.8745","226.3957","173.7278","416.8476","527.1168","627.1249","747.75","589.2208","548.644","485.9447","592.2065","480.1309","332.6194","911.52",""
"20260526","20","11170580","10928.7457","266.3053","157.2539","176.4356","211.0425","383.6188","431.8658","500.8977","423.6981","454.126","321.2868","374.8183","263.6709","182.6058","405.5255","481.0298","226.9543","289.0515","544.0939","547.2397","562.9611","621.9071","487.0068","489.7779","383.2371","463.9336","339.0483","277.3737","661.9804",""
"20260526","20","11170590","7021.7524","162.5449","73.4275","120.3954","151.996","209.1977","279.5718","308.1209","316.9721","305.8908","271.3611","320.513","193.6614","156.9799","260.8234","251.5363","110.82","117.8631","180.3212","259.3045","342.5584","441.5578","277.8377","281.7321","284.1459","336.5955","247.7054","225.4892","532.8289",""
"20260526","20","11170625","51731.4217","748.099","315.6536","1208.8504","3016.7702","2727.6454","2690.77","2905.7558","2646.1438","2475.2777","1957.5227","1690.4625","1044.5067","568.6379","1249.0741","935.9648","348.3631","1047.1308","3222.3092","3564.2829","3308.6285","3105.1749","2308.7346","1896.0093","1652.6265","1436.9257","1133.6837","757.267","1769.1519",""
"20260526","20","11170630","24750.1663","1464.3213","786.4665","510.855","510.5725","524.2981","451.2689","823.3557","911.5466","1159.2757","935.3765","909.8085","646.571","484.76","1000.7555","1345.3209","694.9152","508.4468","646.5217","629.6153","675.738","1120.0041","1283.2188","1337.6349","1096.0823","1110.1015","840.0133","593.6342","1749.6878",""
"20260526","20","11170640","7263.5606","214.6683","75.0752","115.5585","163.2782","208.2827","235.5273","417.1442","388.2821","335.6031","305.2666","348.3098","260.1965","176.6534","367.8243","98.6692","44.8499","85.3476","223.7764","227.8958","290.7975","322.2168","337.3105","325.304","279.874","296.7997","258.2993","216.3956","644.3541",""
"20260526","20","11170650","9440.3236","159.9307","85.6403","182.4546","549.8111","528.4692","524.2098","645.0468","462.8136","498.9424","363.7242","303.9339","202.8966","124.7469","310.9307","104.8291","46.5908","178.2379","533.313","587.7503","464.2912","485.0738","411.2558","369.2781","271.4524","272.085","176.6379","145.2733","450.7045",""
"20260526","20","11170660","10273.1671","246.6904","111.871","155.6159","278.0071","347.9065","427.9167","577.5319","633.0445","552.9896","418.3533","343.3323","208.8727","162.3544","393.944","292.2545","143.9785","151.7171","314.9962","471.0808","523.4398","665.9961","552.706","530.669","461.4392","340.1178","270.7843","195.7386","499.8184",""
"20260526","20","11170685","26608.2364","620.7792","266.4712","421.0779","807.7806","1047.174","1115.9464","1503.8009","1451.3706","1382.6121","1208.93","983.3239","605.6303","365.2614","698.9072","601.6099","269.1137","425.1962","1242.987","1557.4841","1475.9376","1733.884","1505.2034","1283.9586","987.1586","855.3128","608.2588","435.8157","1147.2517",""
"20260526","20","11170690","13235.0329","444.8774","320.8078","318.9968","281.6363","297.3591","365.9762","530.276","641.1003","708.0593","643.3182","670.1813","471.2182","291.9805","607.5404","383.3511","244.9182","251.125","309.4618","395.5799","410.0802","520.8442","626.1299","747.4707","608.1941","541.0231","441.1848","291.6071","870.7353",""
"20260526","20","11170700","6264.5111","147.1967","99.975","204.4346","187.7427","223.6006","222.6943","249.319","263.8753","372.1416","313.506","264.4456","203.4747","129.0876","230.4981","165.9707","105.9156","89.7346","185.5315","172.271","226.4097","246.0958","321.5588","305.9688","280.2007","251.8579","225.5602","160.3428","415.1009",""
"20260526","21","11170510","11604.4286","413.6333","228.6037","331.7273","196.8173","394.7168","472.8666","596.925","495.361","521.8559","381.4291","401.7639","388.9017","230.634","469.8373","458.8339","242.4924","218.7593","332.5871","473.3255","513.4322","584.8081","482.8416","444.7448","373.5433","406.791","387.7502","320.9293","838.5172",""
"20260526","21","11170520","12100.0509","378.1979","203.3465","334.4363","330.2425","534.6956","558.0849","639.6111","563.9689","551.5175","417.6702","357.9304","197.1441","190.3028","473.662","322.3477","182.1968","334.7191","387.2524","595.9227","601.9876","684.7597","515.5801","593.8999","389.6961","346.2489","266.077","259.4865","889.0653",""
"20260526","21","11170530","14465.4542","178.0273","85.9016","318.4839","463.6865","722.6435","857.726","828.9958","697.7898","708.7015","680.1643","568.7114","467.5624","298.8323","512.1169","171.7125","78.178","251.2351","951.7264","890.2739","762.3471","710.3585","554.5743","601.1779","445.2919","490.3625","331.6185","239.8407","597.4134",""
"20260526","21","11170555","22377.5709","295.8739","213.0294","473.8219","627.8518","828.6853","1040.4807","1051.6303","853.5509","806.5606","856.8373","711.7227","505.3239","355.3012","655.7588","271.4383","147.1292","1037.131","2724.7213","1562.9474","1130.3311","1108.3354","805.7947","808.7512","715.4436","728.0673","637.5295","399.519","1024.0019",""
"20260526","21","11170560","18257.2168","678.9748","216.9503","234.1329","351.5657","620.909","843.9364","1073.2449","1017.7828","880.0541","715.4974","603.9658","423.6939","226.8996","446.5464","777.5142","230.2408","284.0009","768.5833","1082.8289","1134.9045","1303.2861","918.194","721.3661","697.1029","546.9365","475.3022","289.6183","693.1832",""
"20260526","21","11170570","13518.3699","502.9233","224.8776","220.1122","225.482","451.8191","540.6638","638.3668","552.8707","652.6487","434.2271","543.8475","398.6126","272.0198","565.1039","314.7002","251.8671","164.6382","464.6362","553.3256","696.5246","781.4187","592.5967","561.3476","466.2079","616.3542","520.6582","334.3782","976.1418",""
"20260526","21","11170580","10938.2864","271.3056","160.207","167.7861","199.6222","414.9056","422.2085","550.989","425.942","495.0933","333.7612","373.1849","265.1774","187.8691","435.7065","425.597","200.8007","276.054","511.0062","517.2463","570.8907","680.1902","483.6832","505.1553","400.6279","430.0613","316.2089","266.3059","650.6998",""
"20260526","21","11170590","7239.8716","171.3067","77.3856","99.8498","126.8221","232.109","294.6821","322.795","307.7582","308.03","297.9011","296.1484","195.7309","162.6012","270.4919","296.5281","130.6423","131.2858","194.7651","284.3486","334.9344","453.7785","295.7119","283.5191","295.1071","336.1156","272.3185","214.8165","552.3887",""
"20260526","21","11170625","45001.4819","738.3974","311.5604","1068.2783","2702.2739","2237.8906","2323.3626","2665.7272","2318.7669","2129.8858","1639.1399","1550.2336","1043.8415","533.2107","1121.2969","800.0691","297.7835","836.0732","2419.8509","2958.9835","2865.7787","2684.9403","2014.077","1651.2187","1447.114","1273.4567","1034.6083","712.8398","1620.8222",""
"20260526","21","11170630","25095.4702","1519.6636","816.1901","515.7177","512.9619","501.231","491.2453","817.1184","1010.8067","1235.9281","912.6303","935.0571","652.1244","484.9809","1010.0363","1409.7354","728.1879","555.2406","587.2314","616.82","695.9769","1101.8823","1313.4027","1331.5507","1142.2192","1055.7933","846.1608","559.1108","1736.4683",""
"20260526","21","11170640","7619.0692","224.5301","78.524","121.9709","175.1892","237.7549","254.1251","402.058","439.4364","343.439","283.4853","389.7874","263.6161","169.7541","382.0654","120.7139","54.87","98.2666","249.1526","241.4085","314.9057","412.9551","311.5599","330.9082","313.1834","267.6811","284.1464","239.7834","613.799",""
"20260526","21","11170650","8932.4758","166.0409","88.9121","169.001","519.1208","492.6427","485.2462","619.3001","424.2598","516.707","341.3505","264.7027","192.8206","123.1844","307.4571","109.0439","48.464","155.1559","446.6966","535.9464","431.3762","471.9438","409.8589","349.6887","256.6028","250.5652","168.7859","145.8707","441.7314",""
"20260526","21","11170660","10369.3137","289.522","131.2947","128.039","274.3435","371.1896","452.1906","595.472","625.3881","559.9755","444.1377","325.4901","223.3412","161.8251","394.67","269.2309","132.636","152.8267","289.8628","488.233","531.9698","669.4701","561.227","541.2292","434.0644","336.4113","281.4064","203.8371","500.0288",""
"20260526","21","11170685","24388.6106","667.5033","286.5275","333.83","750.777","950.5545","1071.5901","1379.9305","1355.4253","1320.2232","1061.406","967.9951","578.106","350.8348","689.0295","583.8996","261.1921","356.9175","1002.6759","1195.5072","1270.8958","1525.1557","1384.0707","1145.991","912.3096","824.2428","585.1988","443.2799","1133.5411",""
"20260526","21","11170690","12874.9113","457.0259","329.5687","318.1","292.2249","295.5188","344.6693","511.8519","688.8163","658.1894","582.7069","620.5443","419.8655","288.7637","590.0441","390.2913","249.3525","277.5878","344.986","368.0192","398.4677","527.9905","590.6516","659.5601","602.459","529.7257","445.2966","276.3186","816.3136",""
"20260526","21","11170700","6402.519","154.3387","104.8256","216.1858","205.7965","222.5031","228.2341","258.933","276.309","363.7131","311.9971","262.185","197.166","137.6778","260.1189","137.995","88.0623","85.0977","158.2463","178.3127","224.622","264.5019","326.0201","368.9784","281.8694","259.6839","213.4776","174.6337","441.0333",""
"20260526","22","11170510","12200.0568","510.6371","282.2153","302.8402","211.4687","436.5893","463.605","631.5966","474.0099","555.4846","427.4429","429.8109","370.4669","242.6926","488.104","445.7019","235.552","237.5841","382.6989","531.2604","528.1108","616.0874","476.853","479.3443","391.9147","431.6775","429.5961","325.7159","860.9963",""
"20260526","22","11170520","11771.9599","289.241","155.5171","307.0348","341.5587","554.7713","564.9701","635.0908","565.0316","547.3947","384.0078","349.5277","198.4414","192.9668","465.0583","314.2251","177.6053","260.501","363.726","578.7242","621.8958","678.2484","529.7195","540.643","387.1942","335.5296","263.9004","262.7242","906.7104",""
"20260526","22","11170530","12614.3128","185.366","89.4425","264.925","438.4545","595.4299","735.0637","751.157","600.7901","541.0919","572.0735","529.8827","442.6016","275.4873","481.5548","183.4852","83.5379","311.1974","717.0137","717.9803","649.0793","661.6217","441.2408","503.6277","382.7409","356.2612","306.4623","246.0071","550.7379",""
"20260526","22","11170555","22017.3253","311.0432","223.9511","397.2084","603.0656","823.7201","1051.154","1079.2616","837.9906","768.4904","814.6283","729.7064","512.3403","360.93","633.8365","290.5956","157.5132","1032.1581","2618.3146","1531.8833","1131.0287","1139.2267","755.2155","786.0063","697.0555","704.2411","605.126","416.6017","1005.0325",""
"20260526","22","11170560","18403.1815","749.1635","239.3777","281.3921","313.9817","600.3376","915.0655","1066.7764","974.1795","876.3709","682.9117","623.3607","415.9408","230.8589","448.2274","678.0941","200.7999","284.7207","765.2286","1116.3061","1167.0221","1352.0934","950.1341","758.5575","703.7659","556.3182","446.9463","282.9836","722.2661",""
"20260526","22","11170570","14120.5526","493.2463","220.5506","269.992","248.1632","430.9502","576.9504","669.9174","553.6543","690.9079","486.1346","577.3067","434.9541","268.7299","560.7285","288.6174","230.9918","272.2805","488.3188","654.0877","726.9953","837.9654","664.8972","529.1945","478.9384","648.9959","533.761","357.4085","925.9144",""
"20260526","22","11170580","11311.21","277.248","163.7159","177.4003","243.3559","423.3517","421.9972","551.9107","454.2137","499.3152","328.4141","360.8959","270.3846","175.7928","428.913","464.7886","219.2915","284.8731","558.0914","580.8609","610.7865","681.2808","523.3926","506.1577","411.0299","442.1599","340.3373","266.6314","644.6187",""
"20260526","22","11170590","7688.9506","258.1439","116.6129","153.6081","136.2585","225.2487","300.7704","343.5725","321.4768","263.9739","296.5449","324.8968","203.5653","170.249","292.8936","316.3626","139.381","194.5222","192.2984","323.6972","354.9275","488.73","297.9122","293.0957","301.7958","346.4005","264.6878","220.3079","547.0164",""
"20260526","22","11170625","39308.4303","715.1402","301.7469","984.6917","2481.7781","1839.6659","2008.076","2445.7579","2084.0164","1812.2851","1465.0937","1357.832","970.9006","488.3981","1062.5717","768.9377","286.1961","649.7098","1735.2781","2259.3835","2388.2772","2468.6428","1763.9303","1414.5565","1289.8368","1108.4165","923.1966","646.6433","1587.4701",""
"20260526","22","11170630","25390.6721","1417.5719","761.3576","659.4799","489.3332","506.1389","479.4749","875.5423","1009.8423","1187.8079","915.052","930.7965","676.1116","486.7807","1061.5798","1514.3859","782.2444","669.2214","626.0224","599.3761","675.6441","1119.8388","1332.9086","1303.953","1098.4732","1061.8765","846.8859","574.5215","1728.4491",""
"20260526","22","11170640","8066.778","234.959","82.1714","136.2908","181.5712","247.996","240.3673","423.6328","450.8058","367.3784","325.4451","377.631","268.5688","187.1016","392.4768","148.536","67.5164","110.0402","231.3626","240.9708","307.2563","442.4767","377.3154","333.4707","339.4972","309.137","323.3818","235.7122","683.7082",""
"20260526","22","11170650","8444.5911","127.4625","68.2541","159.7966","452.2056","471.0122","461.4594","567.1362","439.9831","501.6698","326.3331","258.0135","179.8909","126.5143","277.3595","158.3538","70.3795","169.9943","426.5345","458.099","412.6178","413.3588","366.4039","316.0811","242.1753","235.423","181.1705","133.1286","443.7806",""
"20260526","22","11170660","10572.365","315.4053","143.0325","157.4724","269.4025","363.4569","466.9877","583.5301","641.6321","612.9812","431.5276","343.5119","219.0566","157.2979","386.1513","293.1815","144.435","178.7524","253.993","479.4292","577.0358","670.9291","555.7741","537.9158","420.7115","347.169","287.6056","214.3857","519.6006",""
"20260526","22","11170685","22342.5078","702.172","301.4094","308.1739","676.8519","774.6926","909.5287","1268.3836","1222.5369","1246.6995","947.9703","876.7692","579.8084","346.6095","665.2785","566.6573","253.4792","316.2412","808.0259","981.2367","1127.3068","1380.0944","1330.2697","1072.6457","799.4559","768.5751","578.7713","426.8431","1106.0197",""
"20260526","22","11170690","13031.7294","474.987","342.5205","412.5493","263.9096","294.6139","326.9193","512.1863","664.5672","676.3162","604.4211","604.551","442.0702","282.7087","585.6392","377.4439","241.1441","329.2355","332.4322","370.5534","371.8949","530.8367","625.7138","689.0589","580.9547","539.0575","435.1577","294.8487","825.4373",""
"20260526","22","11170700","6417.6246","175.6637","119.3091","199.5622","163.4549","219.0178","230.3063","239.4947","286.9976","373.309","308.7673","281.6585","196.7925","128.4838","257.8234","157.1865","100.3098","110.1412","160.3631","186.3106","233.993","243.7737","306.6022","361.22","288.1447","259.0938","216.1455","176.6676","437.0327",""
"20260526","23","11170510","14193.6594","534.3134","295.3004","347.6233","238.2467","540.7221","604.8464","763.5794","586.7638","620.6713","481.006","498.019","443.6417","300.2748","604.867","443.6743","234.4804","246.6952","428.8847","595.9229","654.3169","791.7237","585.3593","593.1764","478.7277","526.0322","450.5239","393.3843","910.883",""
"20260526","23","11170520","11030.9816","263.3954","141.6202","218.6781","306.7784","514.1994","542.4172","577.5707","506.6977","504.072","375.6576","355.996","194.7111","185.276","434.1394","228.3292","129.0558","255.8914","376.4976","595.0234","650.2031","619.9365","431.7749","479.9988","349.9093","302.0527","330.0498","274.1347","886.9162",""
"20260526","23","11170530","8157.6111","126.5304","61.0533","134.5941","282.9818","357.1721","503.5496","470.0163","361.9424","320.4229","399.926","406.8549","356.8206","210.5073","337.8676","120.0735","54.6676","212.4459","488.1345","432.8952","400.9621","342.6608","231.9274","281.8538","227.9569","282.3281","228.6878","143.6888","379.0894",""
"20260526","23","11170555","22239.689","298.9105","215.2154","340.3108","529.9868","931.5169","1128.9737","1106.3103","804.8298","835.2366","821.1241","690.4584","480.3498","344.7474","646.6304","277.3081","150.3109","938.7346","2495.0899","1695.0301","1275.8904","1128.8791","752.9393","706.5054","682.7107","743.7514","656.6534","411.0698","1150.217",""
"20260526","23","11170560","18318.0327","638.2663","203.9432","299.9985","315.3423","528.468","935.8746","1141.3901","896.6922","838.1853","662.6411","584.6411","393.9235","202.9138","492.9387","771.574","228.4819","246.1633","832.0322","1067.5","1275.7742","1450.8044","1032.7431","687.1657","679.2443","529.1086","487.1356","259.2539","635.833",""
"20260526","23","11170570","15895.9279","522.4029","233.5878","321.666","257.2649","534.7962","655.5887","664.0499","657.7234","723.1399","576.7204","673.573","487.781","269.2854","640.536","377.095","301.8043","303.4302","497.8958","755.1919","841.8066","923.2754","788.0815","678.0374","589.5069","672.9477","546.7454","388.3687","1013.6265",""
"20260526","23","11170580","10859.7287","284.7343","168.1366","173.6123","213.8212","384.2478","467.8831","548.1667","466.9382","452.1077","367.7677","339.7358","260.1835","174.5177","403.1413","418.3333","197.3737","250.4848","453.0875","556.6783","605.6526","661.6272","520.2498","509.9053","369.8706","416.7517","303.0804","265.6612","625.9789",""
"20260526","23","11170590","8394.5697","238.3876","107.6886","145.7921","151.601","259.1529","338.0467","408.9842","361.2776","302.956","265.6291","317.2354","251.2774","169.9266","329.8847","245.2863","108.0664","180.0668","234.0207","353.0292","466.067","540.5297","370.4517","334.3242","327.3694","382.6684","345.8876","236.8019","622.1619",""
"20260526","23","11170625","35618.123","836.7998","353.08","962.579","2175.7791","1392.9293","1684.0242","2197.8539","1934.2867","1720.6047","1345.6452","1295.3369","847.4835","504.1711","977.1976","917.0957","341.3404","601.3398","1136.0412","1778.8833","1932.0544","2268.9897","1644.6826","1325.4267","1267.5991","1066.5242","916.8291","625.3813","1568.1637",""
"20260526","23","11170630","25677.468","1567.4393","841.8493","630.0059","489.8332","442.2875","418.9005","840.4682","1065.4662","1214.3745","965.2475","995.7618","702.6858","494.2659","1106.1495","1409.538","728.0857","635.1938","600.4127","553.615","635.493","1220.1535","1340.9998","1405.5094","1153.8623","1078.5621","837.1029","590.9987","1713.2076",""
"20260526","23","11170640","7151.0589","270.1415","94.4755","136.0094","157.6459","178.4258","204.0619","363.7917","360.3717","275.5735","266.4037","289.4081","233.4618","174.7065","359.102","164.5255","74.7844","107.9039","223.8471","203.7676","285.0591","350.2692","330.3995","300.6486","289.8942","289.5696","280.4018","243.9874","642.4219",""
"20260526","23","11170650","7624.7845","97.1251","52.0089","126.0247","364.0778","463.6537","502.9454","567.6359","406.2985","496.0232","247.746","239.4698","168.7721","114.0853","267.1124","119.2189","52.9863","121.7829","356.9519","411.1572","381.5194","360.39","315.9078","273.3899","200.5401","211.5866","166.5905","142.7401","397.0448",""
"20260526","23","11170660","11284.9045","288.3304","130.7542","164.5847","256.8411","439.7057","527.7013","648.392","748.2225","620.8035","430.3309","374.1672","227.16","167.1573","406.3841","326.882","161.0377","222.1504","280.7782","478.0403","633.2477","707.1921","604.7515","605.4114","418.1783","387.2093","275.3946","222.3588","531.7375",""
"20260526","23","11170685","19801.3891","757.9269","325.3422","249.0482","566.0374","617.9658","768.4806","1103.2903","1155.135","1094.6582","851.3448","795.6084","527.6728","311.5775","602.2881","522.5415","233.745","275.3305","588.4439","659.3297","847.9946","1279.5677","1250.4406","971.0208","735.9849","727.3738","535.335","414.6487","1033.2569",""
"20260526","23","11170690","12925.7121","606.5971","437.4264","471.7307","304.1112","248.6311","285.7139","415.9975","635.1867","741.0557","546.885","569.0358","397.2017","249.2682","499.2138","470.6867","300.716","368.191","326.5896","342.5365","329.7065","481.1169","677.1489","707.9069","509.2649","492.9957","428.4317","285.0775","797.2893",""
"20260526","23","11170700","6553.791","135.9714","92.351","215.5444","178.1392","197.924","217.8142","257.6954","284.9505","394.7137","299.5782","281.2052","225.6222","160.8499","303.3199","140.2837","89.5234","124.781","142.5429","179.419","222.6142","242.394","316.5806","372.4045","319.3851","260.5527","261.2474","174.7348","461.6478",""
"20260527","07","11170510","13008.4736","497.0226","274.6906","497.0412","238.5218","491.3885","490.8736","705.6468","537.523","549.1889","497.6446","433.1293","362.6024","268.1896","516.9355","364.4997","192.6365","142.9698","411.4331","534.2242","557.6682","761.3883","572.5722","574.5536","487.1596","458.47","370.9117","346.5423","873.0465",""
"20260527","07","11170520","12514.3451","244.1409","131.2677","690.0759","298.2434","492.7959","550.2346","718.5677","539.4489","622.8905","508.4108","371.93","218.4903","209.6916","455.6882","324.2779","183.2875","560.6774","362.5584","548.1746","640.0141","634.9675","500.5662","526.3184","410.5908","375.1697","298.5767","248.8903","848.3998",""
"20260527","07","11170530","15831.5109","168.1591","81.1397","472.9722","352.1033","563.1613","815.0873","977.0998","885.0718","882.8498","904.0951","839.5051","552.4027","344.5149","648.0256","139.8285","63.6616","269.6887","603.2838","785.1395","722.8472","901.7007","649.3996","749.2827","525.3211","535.3298","421.1657","278.7006","699.9735",""
"20260527","07","11170555","22993.3969","371.8087","267.7017","626.7307","506.5333","850.9465","1073.0316","1090.9357","819.0023","958.7502","791.6616","725.8495","548.2501","348.9991","687.4382","441.9746","239.5656","1002.2726","2467.1563","1586.5145","1217.3165","1200.2705","776.8886","805.7107","682.3964","797.1008","617.5676","392.4226","1098.6001",""
"20260527","07","11170560","19187.4182","561.4949","179.4125","283.9851","350.7953","649.7531","895.6408","1107.9074","1082.7265","908.3278","772.6588","729.5837","449.5243","266.1231","572.6358","644.9012","190.9713","280.9947","804.6546","1084.202","1253.0671","1406.6248","1030.0364","812.9676","695.9354","565.6499","550.5673","305.877","750.3995",""
"20260527","07","11170570","14989.777","411.5692","184.0294","150.2258","257.7999","515.7548","602.8491","676.665","670.151","759.0425","581.2161","579.6944","452.1621","264.7666","604.1799","329.7331","263.8985","501.2212","518.3689","655.4531","740.9528","857.8339","736.4835","619.7782","566.3311","633.1492","491.747","376.4652","988.2545",""
"20260527","07","11170580","11002.4609","359.476","212.2717","200.8337","210.8815","375.5133","464.322","585.5336","439.5281","501.3167","325.8891","335.1853","247.3219","147.0527","397.7866","381.5618","180.0244","183.14","488.9152","593.7948","584.843","660.1001","514.1434","533.3314","401.3888","446.3434","306.9742","258.9967","665.9909",""
"20260527","07","11170590","7210.2507","270.59","122.2355","80.5618","115.8789","225.6496","264.5919","342.2874","302.0967","267.6426","284.7263","274.063","232.1562","155.6815","290.7812","222.7546","98.1399","108.2867","189.4224","301.8093","427.803","396.2258","311.8224","259.9736","284.2185","356.3669","275.9186","224.0127","524.5533",""
"20260527","07","11170625","44483.2859","746.158","314.8344","970.4641","2137.2458","1552.6674","1938.7167","2789.2684","2880.4138","2771.6196","2239.7708","2010.3152","1247.0443","706.5334","1359.9676","773.6749","287.9595","502.5388","1294.3057","2082.8171","2337.8325","2792.648","2147.2243","1820.1502","1594.1301","1446.5175","1143.5814","765.6746","1829.2121",""
"20260527","07","11170630","27160.5466","1351.7878","726.0258","613.0367","557.4773","555.8905","616.0949","1006.668","1256.4916","1426.3875","1263.4504","1083.8184","889.4547","512.2884","1082.1908","1243.6414","642.3934","489.7098","646.7869","639.2601","771.5137","1232.9032","1417.6589","1315.2617","1178.6231","1113.5613","907.9563","625.8765","1994.3376",""
"20260527","07","11170640","8640.7594","242.9691","84.9726","112.6191","224.1662","239.9161","298.6103","531.1942","478.9982","520.8388","412.0093","457.8044","295.3947","204.2035","409.6098","145.845","66.2931","99.09","281.7603","268.6483","352.5814","401.2478","407.4913","377.2129","295.2563","286.6244","283.6398","221.1774","640.5848",""
"20260527","07","11170650","8723.0959","144.4714","77.3621","114.632","379.7742","464.07","493.0751","707.6843","534.8593","599.9803","456.1665","500.6436","302.872","152.6893","360.2453","65.2221","28.9875","88.6674","206.2581","308.7074","368.3911","339.4366","320.0651","344.0179","268.6275","283.4568","240.8818","166.7639","405.0875",""
"20260527","07","11170660","10805.1847","204.4134","92.6989","226.2794","293.032","420.8465","505.7908","640.3836","669.0781","601.1572","437.539","366.2367","227.058","181.8703","414.9332","267.4763","131.7714","184.1185","280.3794","456.2863","602.7599","650.564","581.0271","542.5057","399.3452","390.366","261.2912","228.2645","547.7126",""
"20260527","07","11170685","27915.5839","1030.0661","442.1585","387.6502","687.4925","898.4058","1083.7852","1452.955","1569.7412","1758.6942","1456.7317","1331.2997","834.2268","459.6499","775.6739","722.5597","323.2178","394.8433","727.784","1022.3648","1226.1336","1748.1104","1632.2513","1393.0118","1061.7735","984.4447","688.4806","544.0141","1278.0637",""
"20260527","07","11170690","16028.4736","568.9222","410.2591","341.8494","341.2908","479.8617","518.8303","666.3862","862.2068","964.0917","948.1051","837.8988","608.3432","364.4188","727.0562","429.4771","274.3877","234.5376","359.863","453.286","461.6817","631.6129","721.4991","840.0227","649.4548","614.4456","495.8227","332.4886","890.3748",""
